Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
4354.0,0.1445,159.2225,0.2399,2000.0000,295.31,2.66
4355.0,0.1446,159.2667,0.2400,2000.0000,295.31,2.66
4356.0,0.1446,159.3109,0.2401,2000.0000,295.32,2.66
4357.0,0.1447,159.3551,0.2402,2000.0000,295.32,2.66
4358.0,0.1447,159.3994,0.2403,2000.0000,295.32,2.66
4359.0,0.1447,159.4436,0.2404,2000.0000,295.32,2.66
4360.0,0.1448,159.4878,0.2405,2000.0000,295.32,2.66
4361.0,0.1448,159.5321,0.2405,2000.0000,295.33,2.66
4362.0,0.1449,159.5764,0.2406,2000.0000,295.33,2.66
4363.0,0.1449,159.6207,0.2407,2000.0000,295.33,2.66
4364.0,0.1449,159.6650,0.2408,2000.0000,295.33,2.66
4365.0,0.1450,159.7093,0.2409,2000.0000,295.33,2.66
4366.0,0.1450,159.7536,0.2410,2000.0000,295.34,2.66
4367.0,0.1451,159.7979,0.2411,2000.0000,295.34,2.66
4368.0,0.1451,159.8423,0.2412,2000.0000,295.34,2.66
4369.0,0.1451,159.8866,0.2413,2000.0000,295.34,2.66
4370.0,0.1452,159.9310,0.2414,2000.0000,295.34,2.66
4371.0,0.1452,159.9754,0.2415,2000.0000,295.35,2.66
4372.0,0.1453,160.0198,0.2416,2000.0000,295.35,2.66
4373.0,0.1453,160.0642,0.2417,2000.0000,295.35,2.66
4374.0,0.1453,160.1086,0.2417,2000.0000,295.35,2.66
4375.0,0.1454,160.1531,0.2418,2000.0000,295.36,2.66
4376.0,0.1454,160.1975,0.2419,2000.0000,295.36,2.66
4377.0,0.1455,160.2420,0.2420,2000.0000,295.36,2.66
4378.0,0.1455,160.2865,0.2421,2000.0000,295.36,2.66
4379.0,0.1456,160.3309,0.2422,2000.0000,295.36,2.65
4380.0,0.1456,160.3754,0.2423,2000.0000,295.37,2.65
4381.0,0.1456,160.4199,0.2424,2000.0000,295.37,2.65
4382.0,0.1457,160.4645,0.2425,2000.0000,295.37,2.65
4383.0,0.1457,160.5090,0.2426,2000.0000,295.37,2.65
4384.0,0.1458,160.5535,0.2427,2000.0000,295.37,2.65
4385.0,0.1458,160.5981,0.2428,2000.0000,295.38,2.65
4386.0,0.1458,160.6427,0.2429,2000.0000,295.38,2.65
4387.0,0.1459,160.6873,0.2430,2000.0000,295.38,2.65
4388.0,0.1459,160.7319,0.2431,2000.0000,295.38,2.65
4389.0,0.1460,160.7765,0.2431,2000.0000,295.39,2.65
4390.0,0.1460,160.8211,0.2432,2000.0000,295.39,2.65
4391.0,0.1460,160.8657,0.2433,2000.0000,295.39,2.65
4392.0,0.1461,160.9104,0.2434,2000.0000,295.39,2.65
4393.0,0.1461,160.9550,0.2435,2000.0000,295.39,2.65
4394.0,0.1462,160.9997,0.2436,2000.0000,295.40,2.65
4395.0,0.1462,161.0444,0.2437,2000.0000,295.40,2.65
4396.0,0.1462,161.0891,0.2438,2000.0000,295.40,2.65
4397.0,0.1463,161.1338,0.2439,2000.0000,295.40,2.65
4398.0,0.1463,161.1785,0.2440,2000.0000,295.41,2.65
4399.0,0.1464,161.2232,0.2441,2000.0000,295.41,2.65
4400.0,0.1464,161.2680,0.2442,2000.0000,295.41,2.65
4401.0,0.1464,161.3127,0.2443,2000.0000,295.41,2.65
4402.0,0.1465,161.3575,0.2444,2000.0000,295.42,2.65
4403.0,0.1465,161.4023,0.2445,2000.0000,295.42,2.65
4404.0,0.1466,161.4471,0.2446,2000.0000,295.42,2.65
4405.0,0.1466,161.4919,0.2446,2000.0000,295.42,2.65
4406.0,0.1466,161.5367,0.2447,2000.0000,295.42,2.65
4407.0,0.1467,161.5815,0.2448,2000.0000,295.43,2.65
4408.0,0.1467,161.6264,0.2449,2000.0000,295.43,2.65
4409.0,0.1468,161.6712,0.2450,2000.0000,295.43,2.65
4410.0,0.1468,161.7161,0.2451,2000.0000,295.43,2.65
4411.0,0.1469,161.7610,0.2452,2000.0000,295.44,2.65
4412.0,0.1469,161.8059,0.2453,2000.0000,295.44,2.65
4413.0,0.1469,161.8508,0.2454,2000.0000,295.44,2.65
4414.0,0.1470,161.8957,0.2455,2000.0000,295.44,2.65
4415.0,0.1470,161.9406,0.2456,2000.0000,295.45,2.65
4416.0,0.1471,161.9856,0.2457,2000.0000,295.45,2.65
4417.0,0.1471,162.0305,0.2458,2000.0000,295.45,2.65
4418.0,0.1471,162.0755,0.2459,2000.0000,295.45,2.65
4419.0,0.1472,162.1205,0.2460,2000.0000,295.46,2.65
4420.0,0.1472,162.1655,0.2461,2000.0000,295.46,2.65
4421.0,0.1473,162.2105,0.2462,2000.0000,295.46,2.65
4422.0,0.1473,162.2555,0.2462,2000.0000,295.46,2.65
4423.0,0.1473,162.3005,0.2463,2000.0000,295.47,2.65
4424.0,0.1474,162.3456,0.2464,2000.0000,295.47,2.65
4425.0,0.1474,162.3906,0.2465,2000.0000,295.47,2.65
4426.0,0.1475,162.4357,0.2466,2000.0000,295.47,2.65
4427.0,0.1475,162.4808,0.2467,2000.0000,295.48,2.65
4428.0,0.1475,162.5259,0.2468,2000.0000,295.48,2.65
4429.0,0.1476,162.5710,0.2469,2000.0000,295.48,2.65
4430.0,0.1476,162.6161,0.2470,2000.0000,295.48,2.65
4431.0,0.1477,162.6612,0.2471,2000.0000,295.49,2.65
4432.0,0.1477,162.7064,0.2472,2000.0000,295.49,2.65
4433.0,0.1478,162.7515,0.2473,2000.0000,295.49,2.65
4434.0,0.1478,162.7967,0.2474,2000.0000,295.49,2.65
4435.0,0.1478,162.8419,0.2475,2000.0000,295.50,2.65
4436.0,0.1479,162.8871,0.2476,2000.0000,295.50,2.65
4437.0,0.1479,162.9323,0.2477,2000.0000,295.50,2.65
4438.0,0.1480,162.9775,0.2478,2000.0000,295.50,2.65
4439.0,0.1480,163.0227,0.2479,2000.0000,295.51,2.65
4440.0,0.1480,163.0680,0.2480,2000.0000,295.51,2.65
4441.0,0.1481,163.1132,0.2481,2000.0000,295.51,2.65
4442.0,0.1481,163.1585,0.2481,2000.0000,295.51,2.65
4443.0,0.1482,163.2038,0.2482,2000.0000,295.52,2.65
4444.0,0.1482,163.2491,0.2483,2000.0000,295.52,2.65
4445.0,0.1482,163.2944,0.2484,2000.0000,295.52,2.65
4446.0,0.1483,163.3397,0.2485,2000.0000,295.52,2.65
4447.0,0.1483,163.3850,0.2486,2000.0000,295.53,2.65
4448.0,0.1484,163.4304,0.2487,2000.0000,295.53,2.65
4449.0,0.1484,163.4757,0.2488,2000.0000,295.53,2.65
4450.0,0.1484,163.5211,0.2489,2000.0000,295.53,2.65
4451.0,0.1485,163.5665,0.2490,2000.0000,295.54,2.65
4452.0,0.1485,163.6119,0.2491,2000.0000,295.54,2.65
4453.0,0.1486,163.6573,0.2492,2000.0000,295.54,2.65
4454.0,0.1486,163.7027,0.2493,2000.0000,295.54,2.65
4455.0,0.1487,163.7481,0.2494,2000.0000,295.55,2.65
4456.0,0.1487,163.7936,0.2495,2000.0000,295.55,2.65
4457.0,0.1487,163.8390,0.2496,2000.0000,295.55,2.65
4458.0,0.1488,163.8845,0.2497,2000.0000,295.56,2.65
4459.0,0.1488,163.9300,0.2498,2000.0000,295.56,2.65
4460.0,0.1489,163.9755,0.2499,2000.0000,295.56,2.65
4461.0,0.1489,164.0210,0.2500,2000.0000,295.56,2.65
4462.0,0.1489,164.0665,0.2501,2000.0000,295.57,2.64
4463.0,0.1490,164.1121,0.2502,2000.0000,295.57,2.64
4464.0,0.1490,164.1576,0.2503,2000.0000,295.57,2.64
4465.0,0.1491,164.2032,0.2504,2000.0000,295.57,2.64
4466.0,0.1491,164.2487,0.2504,2000.0000,295.58,2.64
4467.0,0.1492,164.2943,0.2505,2000.0000,295.58,2.64
4468.0,0.1492,164.3399,0.2506,2000.0000,295.58,2.64
4469.0,0.1492,164.3855,0.2507,2000.0000,295.58,2.64
4470.0,0.1493,164.4311,0.2508,2000.0000,295.59,2.64
4471.0,0.1493,164.4768,0.2509,2000.0000,295.59,2.64
4472.0,0.1494,164.5224,0.2510,2000.0000,295.59,2.64
4473.0,0.1494,164.5681,0.2511,2000.0000,295.60,2.64
4474.0,0.1494,164.6138,0.2512,2000.0000,295.60,2.64
4475.0,0.1495,164.6594,0.2513,2000.0000,295.60,2.64
4476.0,0.1495,164.7051,0.2514,2000.0000,295.60,2.64
4477.0,0.1496,164.7509,0.2515,2000.0000,295.61,2.64
4478.0,0.1496,164.7966,0.2516,2000.0000,295.61,2.64
4479.0,0.1496,164.8423,0.2517,2000.0000,295.61,2.64
4480.0,0.1497,164.8881,0.2518,2000.0000,295.62,2.64
4481.0,0.1497,164.9338,0.2519,2000.0000,295.62,2.64
4482.0,0.1498,164.9796,0.2520,2000.0000,295.62,2.64
4483.0,0.1498,165.0254,0.2521,2000.0000,295.62,2.64
4484.0,0.1499,165.0712,0.2522,2000.0000,295.63,2.64
4485.0,0.1499,165.1170,0.2523,2000.0000,295.63,2.64
4486.0,0.1499,165.1628,0.2524,2000.0000,295.63,2.64
4487.0,0.1500,165.2087,0.2525,2000.0000,295.63,2.64
4488.0,0.1500,165.2545,0.2526,2000.0000,295.64,2.64
4489.0,0.1501,165.3004,0.2527,2000.0000,295.64,2.64
4490.0,0.1501,165.3463,0.2528,2000.0000,295.64,2.64
4491.0,0.1501,165.3921,0.2529,2000.0000,295.65,2.64
4492.0,0.1502,165.4380,0.2530,2000.0000,295.65,2.64
4493.0,0.1502,165.4840,0.2531,2000.0000,295.65,2.64
4494.0,0.1503,165.5299,0.2532,2000.0000,295.65,2.64
4495.0,0.1503,165.5758,0.2533,2000.0000,295.66,2.64
4496.0,0.1504,165.6218,0.2534,2000.0000,295.66,2.64
4497.0,0.1504,165.6677,0.2535,2000.0000,295.66,2.64
4498.0,0.1504,165.7137,0.2536,2000.0000,295.67,2.64
4499.0,0.1505,165.7597,0.2536,2000.0000,295.67,2.64
4500.0,0.1505,165.8057,0.2537,2000.0000,295.67,2.64
4501.0,0.1506,165.8517,0.2538,2000.0000,295.68,2.64
4502.0,0.1506,165.8978,0.2539,2000.0000,295.68,2.64
4503.0,0.1507,165.9438,0.2540,2000.0000,295.68,2.64
4504.0,0.1507,165.9899,0.2541,2000.0000,295.68,2.64
4505.0,0.1507,166.0359,0.2542,2000.0000,295.69,2.64
4506.0,0.1508,166.0820,0.2543,2000.0000,295.69,2.64
4507.0,0.1508,166.1281,0.2544,2000.0000,295.69,2.64
4508.0,0.1509,166.1742,0.2545,2000.0000,295.70,2.64
4509.0,0.1509,166.2203,0.2546,2000.0000,295.70,2.64
4510.0,0.1509,166.2665,0.2547,2000.0000,295.70,2.64
4511.0,0.1510,166.3126,0.2548,2000.0000,295.70,2.64
4512.0,0.1510,166.3588,0.2549,2000.0000,295.71,2.64
4513.0,0.1511,166.4049,0.2550,2000.0000,295.71,2.64
4514.0,0.1511,166.4511,0.2551,2000.0000,295.71,2.64
4515.0,0.1512,166.4973,0.2552,2000.0000,295.72,2.64
4516.0,0.1512,166.5435,0.2553,2000.0000,295.72,2.64
4517.0,0.1512,166.5897,0.2554,2000.0000,295.72,2.64
4518.0,0.1513,166.6360,0.2555,2000.0000,295.73,2.64
4519.0,0.1513,166.6822,0.2556,2000.0000,295.73,2.64
4520.0,0.1514,166.7285,0.2557,2000.0000,295.73,2.64
4521.0,0.1514,166.7747,0.2558,2000.0000,295.73,2.64
4522.0,0.1514,166.8210,0.2559,2000.0000,295.74,2.64
4523.0,0.1515,166.8673,0.2560,2000.0000,295.74,2.64
4524.0,0.1515,166.9136,0.2561,2000.0000,295.74,2.64
4525.0,0.1516,166.9600,0.2562,2000.0000,295.75,2.64
4526.0,0.1516,167.0063,0.2563,2000.0000,295.75,2.64
4527.0,0.1517,167.0526,0.2564,2000.0000,295.75,2.64
4528.0,0.1517,167.0990,0.2565,2000.0000,295.76,2.64
4529.0,0.1517,167.1454,0.2566,2000.0000,295.76,2.64
4530.0,0.1518,167.1918,0.2567,2000.0000,295.76,2.64
4531.0,0.1518,167.2382,0.2568,2000.0000,295.77,2.64
4532.0,0.1519,167.2846,0.2569,2000.0000,295.77,2.64
4533.0,0.1519,167.3310,0.2570,2000.0000,295.77,2.64
4534.0,0.1520,167.3775,0.2571,2000.0000,295.77,2.64
4535.0,0.1520,167.4239,0.2572,2000.0000,295.78,2.64
4536.0,0.1520,167.4704,0.2573,2000.0000,295.78,2.64
4537.0,0.1521,167.5169,0.2574,2000.0000,295.78,2.64
4538.0,0.1521,167.5633,0.2575,2000.0000,295.79,2.64
4539.0,0.1522,167.6098,0.2576,2000.0000,295.79,2.64
4540.0,0.1522,167.6564,0.2577,2000.0000,295.79,2.64
4541.0,0.1522,167.7029,0.2578,2000.0000,295.80,2.64
4542.0,0.1523,167.7494,0.2579,2000.0000,295.80,2.64
4543.0,0.1523,167.7960,0.2580,2000.0000,295.80,2.64
4544.0,0.1524,167.8426,0.2581,2000.0000,295.81,2.64
4545.0,0.1524,167.8891,0.2582,2000.0000,295.81,2.63
4546.0,0.1525,167.9357,0.2583,2000.0000,295.81,2.63
4547.0,0.1525,167.9823,0.2584,2000.0000,295.82,2.63
4548.0,0.1525,168.0290,0.2585,2000.0000,295.82,2.63
4549.0,0.1526,168.0756,0.2586,2000.0000,295.82,2.63
4550.0,0.1526,168.1222,0.2587,2000.0000,295.83,2.63
4551.0,0.1527,168.1689,0.2588,2000.0000,295.83,2.63
4552.0,0.1527,168.2156,0.2589,2000.0000,295.83,2.63
4553.0,0.1528,168.2623,0.2590,2000.0000,295.83,2.63
4554.0,0.1528,168.3090,0.2591,2000.0000,295.84,2.63
4555.0,0.1528,168.3557,0.2592,2000.0000,295.84,2.63
4556.0,0.1529,168.4024,0.2593,2000.0000,295.84,2.63
4557.0,0.1529,168.4491,0.2594,2000.0000,295.85,2.63
4558.0,0.1530,168.4959,0.2595,2000.0000,295.85,2.63
4559.0,0.1530,168.5426,0.2596,2000.0000,295.85,2.63
4560.0,0.1531,168.5894,0.2597,2000.0000,295.86,2.63
4561.0,0.1531,168.6362,0.2598,2000.0000,295.86,2.63
4562.0,0.1531,168.6830,0.2599,2000.0000,295.86,2.63
4563.0,0.1532,168.7298,0.2600,2000.0000,295.87,2.63
4564.0,0.1532,168.7767,0.2601,2000.0000,295.87,2.63
4565.0,0.1533,168.8235,0.2602,2000.0000,295.87,2.63
4566.0,0.1533,168.8703,0.2603,2000.0000,295.88,2.63
4567.0,0.1534,168.9172,0.2604,2000.0000,295.88,2.63
4568.0,0.1534,168.9641,0.2605,2000.0000,295.88,2.63
4569.0,0.1534,169.0110,0.2606,2000.0000,295.89,2.63
4570.0,0.1535,169.0579,0.2607,2000.0000,295.89,2.63
4571.0,0.1535,169.1048,0.2608,2000.0000,295.89,2.63
4572.0,0.1536,169.1517,0.2609,2000.0000,295.90,2.63
4573.0,0.1536,169.1987,0.2610,2000.0000,295.90,2.63
4574.0,0.1536,169.2456,0.2611,2000.0000,295.90,2.63
4575.0,0.1537,169.2926,0.2612,2000.0000,295.91,2.63
4576.0,0.1537,169.3396,0.2613,2000.0000,295.91,2.63
4577.0,0.1538,169.3866,0.2614,2000.0000,295.91,2.63
4578.0,0.1538,169.4336,0.2615,2000.0000,295.92,2.63
4579.0,0.1539,169.4806,0.2616,2000.0000,295.92,2.63
4580.0,0.1539,169.5277,0.2617,2000.0000,295.92,2.63
4581.0,0.1539,169.5747,0.2618,2000.0000,295.93,2.63
4582.0,0.1540,169.6218,0.2619,2000.0000,295.93,2.63
4583.0,0.1540,169.6689,0.2620,2000.0000,295.93,2.63
4584.0,0.1541,169.7159,0.2621,2000.0000,295.94,2.63
4585.0,0.1541,169.7630,0.2622,2000.0000,295.94,2.63
4586.0,0.1542,169.8102,0.2623,2000.0000,295.94,2.63
4587.0,0.1542,169.8573,0.2624,2000.0000,295.95,2.63
4588.0,0.1542,169.9044,0.2625,2000.0000,295.95,2.63
4589.0,0.1543,169.9516,0.2626,2000.0000,295.95,2.63
4590.0,0.1543,169.9988,0.2627,2000.0000,295.96,2.63
4591.0,0.1544,170.0459,0.2628,2000.0000,295.96,2.63
4592.0,0.1544,170.0931,0.2629,2000.0000,295.96,2.63
4593.0,0.1545,170.1403,0.2630,2000.0000,295.97,2.63
4594.0,0.1545,170.1875,0.2631,2000.0000,295.97,2.63
4595.0,0.1545,170.2348,0.2632,2000.0000,295.98,2.63
4596.0,0.1546,170.2820,0.2633,2000.0000,295.98,2.63
4597.0,0.1546,170.3293,0.2634,2000.0000,295.98,2.63
4598.0,0.1547,170.3766,0.2635,2000.0000,295.99,2.63
4599.0,0.1547,170.4238,0.2636,2000.0000,295.99,2.63
4600.0,0.1548,170.4711,0.2637,2000.0000,295.99,2.63
4601.0,0.1548,170.5185,0.2638,2000.0000,296.00,2.63
4602.0,0.1548,170.5658,0.2639,2000.0000,296.00,2.63
4603.0,0.1549,170.6131,0.2640,2000.0000,296.00,2.63
4604.0,0.1549,170.6605,0.2641,2000.0000,296.01,2.63
4605.0,0.1550,170.7078,0.2642,2000.0000,296.01,2.63
4606.0,0.1550,170.7552,0.2643,2000.0000,296.01,2.63
4607.0,0.1551,170.8026,0.2644,2000.0000,296.02,2.63
4608.0,0.1551,170.8500,0.2645,2000.0000,296.02,2.63
4609.0,0.1552,170.8974,0.2646,2000.0000,296.02,2.63
4610.0,0.1552,170.9448,0.2647,2000.0000,296.03,2.63
4611.0,0.1552,170.9923,0.2648,2000.0000,296.03,2.63
4612.0,0.1553,171.0397,0.2649,2000.0000,296.03,2.63
4613.0,0.1553,171.0872,0.2650,2000.0000,296.04,2.63
4614.0,0.1554,171.1347,0.2651,2000.0000,296.04,2.63
4615.0,0.1554,171.1822,0.2652,2000.0000,296.05,2.63
4616.0,0.1555,171.2297,0.2653,2000.0000,296.05,2.63
4617.0,0.1555,171.2772,0.2654,2000.0000,296.05,2.63
4618.0,0.1555,171.3248,0.2655,2000.0000,296.06,2.63
4619.0,0.1556,171.3723,0.2657,2000.0000,296.06,2.63
4620.0,0.1556,171.4199,0.2658,2000.0000,296.06,2.63
4621.0,0.1557,171.4674,0.2659,2000.0000,296.07,2.63
4622.0,0.1557,171.5150,0.2660,2000.0000,296.07,2.63
4623.0,0.1558,171.5626,0.2661,2000.0000,296.07,2.63
4624.0,0.1558,171.6102,0.2662,2000.0000,296.08,2.63
4625.0,0.1558,171.6579,0.2663,2000.0000,296.08,2.63
4626.0,0.1559,171.7055,0.2664,2000.0000,296.08,2.63
4627.0,0.1559,171.7532,0.2665,2000.0000,296.09,2.63
4628.0,0.1560,171.8008,0.2666,2000.0000,296.09,2.62
4629.0,0.1560,171.8485,0.2667,2000.0000,296.10,2.62
4630.0,0.1561,171.8962,0.2668,2000.0000,296.10,2.62
4631.0,0.1561,171.9439,0.2669,2000.0000,296.10,2.62
4632.0,0.1561,171.9916,0.2670,2000.0000,296.11,2.62
4633.0,0.1562,172.0394,0.2671,2000.0000,296.11,2.62
4634.0,0.1562,172.0871,0.2672,2000.0000,296.11,2.62
4635.0,0.1563,172.1349,0.2673,2000.0000,296.12,2.62
4636.0,0.1563,172.1826,0.2674,2000.0000,296.12,2.62
4637.0,0.1564,172.2304,0.2675,2000.0000,296.12,2.62
4638.0,0.1564,172.2782,0.2676,2000.0000,296.13,2.62
4639.0,0.1564,172.3260,0.2677,2000.0000,296.13,2.62
4640.0,0.1565,172.3739,0.2678,2000.0000,296.14,2.62
4641.0,0.1565,172.4217,0.2679,2000.0000,296.14,2.62
4642.0,0.1566,172.4696,0.2680,2000.0000,296.14,2.62
4643.0,0.1566,172.5174,0.2681,2000.0000,296.15,2.62
4644.0,0.1567,172.5653,0.2682,2000.0000,296.15,2.62
4645.0,0.1567,172.6132,0.2683,2000.0000,296.15,2.62
4646.0,0.1568,172.6611,0.2684,2000.0000,296.16,2.62
4647.0,0.1568,172.7090,0.2685,2000.0000,296.16,2.62
4648.0,0.1568,172.7569,0.2686,2000.0000,296.17,2.62
4649.0,0.1569,172.8049,0.2687,2000.0000,296.17,2.62
4650.0,0.1569,172.8529,0.2688,2000.0000,296.17,2.62
4651.0,0.1570,172.9008,0.2690,2000.0000,296.18,2.62
4652.0,0.1570,172.9488,0.2691,2000.0000,296.18,2.62
4653.0,0.1571,172.9968,0.2692,2000.0000,296.18,2.62
4654.0,0.1571,173.0448,0.2693,2000.0000,296.19,2.62
4655.0,0.1571,173.0928,0.2694,2000.0000,296.19,2.62
4656.0,0.1572,173.1409,0.2695,2000.0000,296.20,2.62
4657.0,0.1572,173.1889,0.2696,2000.0000,296.20,2.62
4658.0,0.1573,173.2370,0.2697,2000.0000,296.20,2.62
4659.0,0.1573,173.2851,0.2698,2000.0000,296.21,2.62
4660.0,0.1574,173.3332,0.2699,2000.0000,296.21,2.62
4661.0,0.1574,173.3813,0.2700,2000.0000,296.21,2.62
4662.0,0.1575,173.4294,0.2701,2000.0000,296.22,2.62
4663.0,0.1575,173.4775,0.2702,2000.0000,296.22,2.62
4664.0,0.1575,173.5257,0.2703,2000.0000,296.23,2.62
4665.0,0.1576,173.5738,0.2704,2000.0000,296.23,2.62
4666.0,0.1576,173.6220,0.2705,2000.0000,296.23,2.62
4667.0,0.1577,173.6702,0.2706,2000.0000,296.24,2.62
4668.0,0.1577,173.7184,0.2707,2000.0000,296.24,2.62
4669.0,0.1578,173.7666,0.2708,2000.0000,296.25,2.62
4670.0,0.1578,173.8148,0.2709,2000.0000,296.25,2.62
4671.0,0.1578,173.8631,0.2710,2000.0000,296.25,2.62
4672.0,0.1579,173.9113,0.2711,2000.0000,296.26,2.62
4673.0,0.1579,173.9596,0.2712,2000.0000,296.26,2.62
4674.0,0.1580,174.0079,0.2714,2000.0000,296.26,2.62
4675.0,0.1580,174.0562,0.2715,2000.0000,296.27,2.62
4676.0,0.1581,174.1045,0.2716,2000.0000,296.27,2.62
4677.0,0.1581,174.1528,0.2717,2000.0000,296.28,2.62
4678.0,0.1582,174.2011,0.2718,2000.0000,296.28,2.62
4679.0,0.1582,174.2495,0.2719,2000.0000,296.28,2.62
4680.0,0.1582,174.2978,0.2720,2000.0000,296.29,2.62
4681.0,0.1583,174.3462,0.2721,2000.0000,296.29,2.62
4682.0,0.1583,174.3946,0.2722,2000.0000,296.30,2.62
4683.0,0.1584,174.4430,0.2723,2000.0000,296.30,2.62
4684.0,0.1584,174.4914,0.2724,2000.0000,296.30,2.62
4685.0,0.1585,174.5398,0.2725,2000.0000,296.31,2.62
4686.0,0.1585,174.5883,0.2726,2000.0000,296.31,2.62
4687.0,0.1585,174.6367,0.2727,2000.0000,296.32,2.62
4688.0,0.1586,174.6852,0.2728,2000.0000,296.32,2.62
4689.0,0.1586,174.7337,0.2729,2000.0000,296.32,2.62
4690.0,0.1587,174.7822,0.2730,2000.0000,296.33,2.62
4691.0,0.1587,174.8307,0.2731,2000.0000,296.33,2.62
4692.0,0.1588,174.8792,0.2733,2000.0000,296.33,2.62
4693.0,0.1588,174.9277,0.2734,2000.0000,296.34,2.62
4694.0,0.1589,174.9763,0.2735,2000.0000,296.34,2.62
4695.0,0.1589,175.0248,0.2736,2000.0000,296.35,2.62
4696.0,0.1589,175.0734,0.2737,2000.0000,296.35,2.62
4697.0,0.1590,175.1220,0.2738,2000.0000,296.35,2.62
4698.0,0.1590,175.1706,0.2739,2000.0000,296.36,2.62
4699.0,0.1591,175.2192,0.2740,2000.0000,296.36,2.62
4700.0,0.1591,175.2678,0.2741,2000.0000,296.37,2.62
4701.0,0.1592,175.3165,0.2742,2000.0000,296.37,2.62
4702.0,0.1592,175.3651,0.2743,2000.0000,296.37,2.62
4703.0,0.1593,175.4138,0.2744,2000.0000,296.38,2.62
4704.0,0.1593,175.4625,0.2745,2000.0000,296.38,2.62
4705.0,0.1593,175.5112,0.2746,2000.0000,296.39,2.62
4706.0,0.1594,175.5599,0.2747,2000.0000,296.39,2.62
4707.0,0.1594,175.6086,0.2748,2000.0000,296.39,2.62
4708.0,0.1595,175.6574,0.2749,2000.0000,296.40,2.62
4709.0,0.1595,175.7061,0.2751,2000.0000,296.40,2.62
4710.0,0.1596,175.7549,0.2752,2000.0000,296.41,2.62
4711.0,0.1596,175.8037,0.2753,2000.0000,296.41,2.61
4712.0,0.1597,175.8524,0.2754,2000.0000,296.41,2.61
4713.0,0.1597,175.9012,0.2755,2000.0000,296.42,2.61
4714.0,0.1597,175.9501,0.2756,2000.0000,296.42,2.61
4715.0,0.1598,175.9989,0.2757,2000.0000,296.43,2.61
4716.0,0.1598,176.0477,0.2758,2000.0000,296.43,2.61
4717.0,0.1599,176.0966,0.2759,2000.0000,296.44,2.61
4718.0,0.1599,176.1455,0.2760,2000.0000,296.44,2.61
4719.0,0.1600,176.1944,0.2761,2000.0000,296.44,2.61
4720.0,0.1600,176.2433,0.2762,2000.0000,296.45,2.61
4721.0,0.1601,176.2922,0.2763,2000.0000,296.45,2.61
4722.0,0.1601,176.3411,0.2764,2000.0000,296.46,2.61
4723.0,0.1601,176.3900,0.2765,2000.0000,296.46,2.61
4724.0,0.1602,176.4390,0.2767,2000.0000,296.46,2.61
4725.0,0.1602,176.4880,0.2768,2000.0000,296.47,2.61
4726.0,0.1603,176.5369,0.2769,2000.0000,296.47,2.61
4727.0,0.1603,176.5859,0.2770,2000.0000,296.48,2.61
4728.0,0.1604,176.6349,0.2771,2000.0000,296.48,2.61
4729.0,0.1604,176.6840,0.2772,2000.0000,296.48,2.61
4730.0,0.1605,176.7330,0.2773,2000.0000,296.49,2.61
4731.0,0.1605,176.7820,0.2774,2000.0000,296.49,2.61
4732.0,0.1605,176.8311,0.2775,2000.0000,296.50,2.61
4733.0,0.1606,176.8802,0.2776,2000.0000,296.50,2.61
4734.0,0.1606,176.9293,0.2777,2000.0000,296.51,2.61
4735.0,0.1607,176.9784,0.2778,2000.0000,296.51,2.61
4736.0,0.1607,177.0275,0.2779,2000.0000,296.51,2.61
4737.0,0.1608,177.0766,0.2781,2000.0000,296.52,2.61
4738.0,0.1608,177.1258,0.2782,2000.0000,296.52,2.61
4739.0,0.1609,177.1749,0.2783,2000.0000,296.53,2.61
4740.0,0.1609,177.2241,0.2784,2000.0000,296.53,2.61
4741.0,0.1609,177.2733,0.2785,2000.0000,296.53,2.61
4742.0,0.1610,177.3225,0.2786,2000.0000,296.54,2.61
4743.0,0.1610,177.3717,0.2787,2000.0000,296.54,2.61
4744.0,0.1611,177.4209,0.2788,2000.0000,296.55,2.61
4745.0,0.1611,177.4702,0.2789,2000.0000,296.55,2.61
4746.0,0.1612,177.5194,0.2790,2000.0000,296.56,2.61
4747.0,0.1612,177.5687,0.2791,2000.0000,296.56,2.61
4748.0,0.1613,177.6180,0.2792,2000.0000,296.56,2.61
4749.0,0.1613,177.6673,0.2794,2000.0000,296.57,2.61
4750.0,0.1613,177.7166,0.2795,2000.0000,296.57,2.61
4751.0,0.1614,177.7659,0.2796,2000.0000,296.58,2.61
4752.0,0.1614,177.8152,0.2797,2000.0000,296.58,2.61
4753.0,0.1615,177.8646,0.2798,2000.0000,296.59,2.61
4754.0,0.1615,177.9139,0.2799,2000.0000,296.59,2.61
4755.0,0.1616,177.9633,0.2800,2000.0000,296.59,2.61
4756.0,0.1616,178.0127,0.2801,2000.0000,296.60,2.61
4757.0,0.1617,178.0621,0.2802,2000.0000,296.60,2.61
4758.0,0.1617,178.1115,0.2803,2000.0000,296.61,2.61
4759.0,0.1617,178.1610,0.2804,2000.0000,296.61,2.61
4760.0,0.1618,178.2104,0.2805,2000.0000,296.62,2.61
4761.0,0.1618,178.2599,0.2807,2000.0000,296.62,2.61
4762.0,0.1619,178.3093,0.2808,2000.0000,296.62,2.61
4763.0,0.1619,178.3588,0.2809,2000.0000,296.63,2.61
