Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
16883.0   ,53.2112     ,28.4108       ,0.0000      ,2000.0000   ,298.10      ,3.41  
16884.0   ,53.2260     ,28.4186       ,0.0000      ,2000.0000   ,298.10      ,3.41  
16885.0   ,53.2408     ,28.4264       ,0.0000      ,2000.0000   ,298.10      ,3.41  
16886.0   ,53.2556     ,28.4343       ,0.0000      ,2000.0000   ,298.10      ,3.41  
16887.0   ,53.2703     ,28.4421       ,0.0000      ,2000.0000   ,298.11      ,3.41  
16888.0   ,53.2851     ,28.4499       ,0.0000      ,2000.0000   ,298.11      ,3.41  
16889.0   ,53.2999     ,28.4578       ,0.0000      ,2000.0000   ,298.11      ,3.41  
16890.0   ,53.3147     ,28.4656       ,0.0000      ,2000.0000   ,298.11      ,3.41  
16891.0   ,53.3296     ,28.4735       ,0.0000      ,2000.0000   ,298.11      ,3.41  
16892.0   ,53.3444     ,28.4813       ,0.0000      ,2000.0000   ,298.11      ,3.41  
16893.0   ,53.3592     ,28.4892       ,0.0000      ,2000.0000   ,298.12      ,3.41  
16894.0   ,53.3740     ,28.4971       ,0.0000      ,2000.0000   ,298.12      ,3.41  
16895.0   ,53.3888     ,28.5049       ,0.0000      ,2000.0000   ,298.12      ,3.41  
16896.0   ,53.4037     ,28.5128       ,0.0000      ,2000.0000   ,298.12      ,3.40  
16897.0   ,53.4185     ,28.5206       ,0.0000      ,2000.0000   ,298.12      ,3.40  
16898.0   ,53.4333     ,28.5285       ,0.0000      ,2000.0000   ,298.12      ,3.40  
16899.0   ,53.4482     ,28.5364       ,0.0000      ,2000.0000   ,298.13      ,3.40  
16900.0   ,53.4630     ,28.5442       ,0.0000      ,2000.0000   ,298.13      ,3.40  
16901.0   ,53.4779     ,28.5521       ,0.0000      ,2000.0000   ,298.13      ,3.40  
16902.0   ,53.4927     ,28.5600       ,0.0000      ,2000.0000   ,298.13      ,3.40  
16903.0   ,53.5076     ,28.5679       ,0.0000      ,2000.0000   ,298.13      ,3.40  
16904.0   ,53.5225     ,28.5757       ,0.0000      ,2000.0000   ,298.13      ,3.40  
16905.0   ,53.5373     ,28.5836       ,0.0000      ,2000.0000   ,298.14      ,3.40  
16906.0   ,53.5522     ,28.5915       ,0.0000      ,2000.0000   ,298.14      ,3.40  
16907.0   ,53.5671     ,28.5994       ,0.0000      ,2000.0000   ,298.14      ,3.40  
16908.0   ,53.5820     ,28.6073       ,0.0000      ,2000.0000   ,298.14      ,3.40  
16909.0   ,53.5968     ,28.6152       ,0.0000      ,2000.0000   ,298.14      ,3.40  
16910.0   ,53.6117     ,28.6230       ,0.0000      ,2000.0000   ,298.14      ,3.40  
16911.0   ,53.6266     ,28.6309       ,0.0000      ,2000.0000   ,298.14      ,3.40  
16912.0   ,53.6415     ,28.6388       ,0.0000      ,2000.0000   ,298.15      ,3.40  
16913.0   ,53.6564     ,28.6467       ,0.0000      ,2000.0000   ,298.15      ,3.40  
16914.0   ,53.6713     ,28.6546       ,0.0000      ,2000.0000   ,298.15      ,3.40  
16915.0   ,53.6862     ,28.6625       ,0.0000      ,2000.0000   ,298.15      ,3.40  
16916.0   ,53.7011     ,28.6704       ,0.0000      ,2000.0000   ,298.15      ,3.40  
16917.0   ,53.7161     ,28.6783       ,0.0000      ,2000.0000   ,298.15      ,3.40  
16918.0   ,53.7310     ,28.6863       ,0.0000      ,2000.0000   ,298.16      ,3.40  
16919.0   ,53.7459     ,28.6942       ,0.0000      ,2000.0000   ,298.16      ,3.40  
16920.0   ,53.7608     ,28.7021       ,0.0000      ,2000.0000   ,298.16      ,3.40  
16921.0   ,53.7758     ,28.7100       ,0.0000      ,2000.0000   ,298.16      ,3.40  
16922.0   ,53.7907     ,28.7179       ,0.0000      ,2000.0000   ,298.16      ,3.40  
16923.0   ,53.8057     ,28.7258       ,0.0000      ,2000.0000   ,298.16      ,3.40  
16924.0   ,53.8206     ,28.7338       ,0.0000      ,2000.0000   ,298.17      ,3.40  
16925.0   ,53.8356     ,28.7417       ,0.0000      ,2000.0000   ,298.17      ,3.40  
16926.0   ,53.8505     ,28.7496       ,0.0000      ,2000.0000   ,298.17      ,3.40  
16927.0   ,53.8655     ,28.7575       ,0.0000      ,2000.0000   ,298.17      ,3.40  
16928.0   ,53.8804     ,28.7655       ,0.0000      ,2000.0000   ,298.17      ,3.40  
16929.0   ,53.8954     ,28.7734       ,0.0000      ,2000.0000   ,298.17      ,3.40  
16930.0   ,53.9104     ,28.7813       ,0.0000      ,2000.0000   ,298.18      ,3.40  
16931.0   ,53.9253     ,28.7893       ,0.0000      ,2000.0000   ,298.18      ,3.40  
16932.0   ,53.9403     ,28.7972       ,0.0000      ,2000.0000   ,298.18      ,3.40  
16933.0   ,53.9553     ,28.8052       ,0.0000      ,2000.0000   ,298.18      ,3.40  
16934.0   ,53.9703     ,28.8131       ,0.0000      ,2000.0000   ,298.18      ,3.40  
16935.0   ,53.9853     ,28.8210       ,0.0000      ,2000.0000   ,298.18      ,3.40  
16936.0   ,54.0003     ,28.8290       ,0.0000      ,2000.0000   ,298.19      ,3.40  
16937.0   ,54.0153     ,28.8369       ,0.0000      ,2000.0000   ,298.19      ,3.40  
16938.0   ,54.0303     ,28.8449       ,0.0000      ,2000.0000   ,298.19      ,3.40  
16939.0   ,54.0453     ,28.8529       ,0.0000      ,2000.0000   ,298.19      ,3.40  
16940.0   ,54.0603     ,28.8608       ,0.0000      ,2000.0000   ,298.19      ,3.40  
16941.0   ,54.0753     ,28.8688       ,0.0000      ,2000.0000   ,298.19      ,3.40  
16942.0   ,54.0903     ,28.8767       ,0.0000      ,2000.0000   ,298.20      ,3.40  
16943.0   ,54.1054     ,28.8847       ,0.0000      ,2000.0000   ,298.20      ,3.40  
16944.0   ,54.1204     ,28.8927       ,0.0000      ,2000.0000   ,298.20      ,3.40  
16945.0   ,54.1354     ,28.9006       ,0.0000      ,2000.0000   ,298.20      ,3.40  
16946.0   ,54.1505     ,28.9086       ,0.0000      ,2000.0000   ,298.20      ,3.40  
16947.0   ,54.1655     ,28.9166       ,0.0000      ,2000.0000   ,298.20      ,3.40  
16948.0   ,54.1806     ,28.9246       ,0.0000      ,2000.0000   ,298.20      ,3.40  
16949.0   ,54.1956     ,28.9325       ,0.0000      ,2000.0000   ,298.21      ,3.40  
16950.0   ,54.2107     ,28.9405       ,0.0000      ,2000.0000   ,298.21      ,3.40  
16951.0   ,54.2257     ,28.9485       ,0.0000      ,2000.0000   ,298.21      ,3.40  
16952.0   ,54.2408     ,28.9565       ,0.0000      ,2000.0000   ,298.21      ,3.40  
16953.0   ,54.2559     ,28.9645       ,0.0000      ,2000.0000   ,298.21      ,3.40  
16954.0   ,54.2709     ,28.9725       ,0.0000      ,2000.0000   ,298.21      ,3.40  
16955.0   ,54.2860     ,28.9805       ,0.0000      ,2000.0000   ,298.22      ,3.40  
16956.0   ,54.3011     ,28.9884       ,0.0000      ,2000.0000   ,298.22      ,3.40  
16957.0   ,54.3162     ,28.9964       ,0.0000      ,2000.0000   ,298.22      ,3.40  
16958.0   ,54.3312     ,29.0044       ,0.0000      ,2000.0000   ,298.22      ,3.40  
16959.0   ,54.3463     ,29.0124       ,0.0000      ,2000.0000   ,298.22      ,3.40  
16960.0   ,54.3614     ,29.0204       ,0.0000      ,2000.0000   ,298.22      ,3.40  
16961.0   ,54.3765     ,29.0284       ,0.0000      ,2000.0000   ,298.23      ,3.40  
16962.0   ,54.3916     ,29.0365       ,0.0000      ,2000.0000   ,298.23      ,3.40  
16963.0   ,54.4068     ,29.0445       ,0.0000      ,2000.0000   ,298.23      ,3.40  
16964.0   ,54.4219     ,29.0525       ,0.0000      ,2000.0000   ,298.23      ,3.40  
16965.0   ,54.4370     ,29.0605       ,0.0000      ,2000.0000   ,298.23      ,3.40  
16966.0   ,54.4521     ,29.0685       ,0.0000      ,2000.0000   ,298.23      ,3.40  
16967.0   ,54.4672     ,29.0765       ,0.0000      ,2000.0000   ,298.24      ,3.40  
16968.0   ,54.4824     ,29.0845       ,0.0000      ,2000.0000   ,298.24      ,3.40  
16969.0   ,54.4975     ,29.0926       ,0.0000      ,2000.0000   ,298.24      ,3.40  
16970.0   ,54.5126     ,29.1006       ,0.0000      ,2000.0000   ,298.24      ,3.40  
16971.0   ,54.5278     ,29.1086       ,0.0000      ,2000.0000   ,298.24      ,3.40  
16972.0   ,54.5429     ,29.1166       ,0.0000      ,2000.0000   ,298.24      ,3.40  
16973.0   ,54.5581     ,29.1247       ,0.0000      ,2000.0000   ,298.25      ,3.40  
16974.0   ,54.5732     ,29.1327       ,0.0000      ,2000.0000   ,298.25      ,3.40  
16975.0   ,54.5884     ,29.1407       ,0.0000      ,2000.0000   ,298.25      ,3.40  
16976.0   ,54.6036     ,29.1488       ,0.0000      ,2000.0000   ,298.25      ,3.40  
16977.0   ,54.6187     ,29.1568       ,0.0000      ,2000.0000   ,298.25      ,3.40  
16978.0   ,54.6339     ,29.1649       ,0.0000      ,2000.0000   ,298.25      ,3.40  
16979.0   ,54.6491     ,29.1729       ,0.0000      ,2000.0000   ,298.26      ,3.40  
16980.0   ,54.6642     ,29.1810       ,0.0000      ,2000.0000   ,298.26      ,3.39  
16981.0   ,54.6794     ,29.1890       ,0.0000      ,2000.0000   ,298.26      ,3.39  
16982.0   ,54.6946     ,29.1971       ,0.0000      ,2000.0000   ,298.26      ,3.39  
16983.0   ,54.7098     ,29.2051       ,0.0000      ,2000.0000   ,298.26      ,3.39  
16984.0   ,54.7250     ,29.2132       ,0.0000      ,2000.0000   ,298.26      ,3.39  
16985.0   ,54.7402     ,29.2212       ,0.0000      ,2000.0000   ,298.27      ,3.39  
16986.0   ,54.7554     ,29.2293       ,0.0000      ,2000.0000   ,298.27      ,3.39  
16987.0   ,54.7706     ,29.2374       ,0.0000      ,2000.0000   ,298.27      ,3.39  
16988.0   ,54.7858     ,29.2454       ,0.0000      ,2000.0000   ,298.27      ,3.39  
16989.0   ,54.8011     ,29.2535       ,0.0000      ,2000.0000   ,298.27      ,3.39  
16990.0   ,54.8163     ,29.2616       ,0.0000      ,2000.0000   ,298.27      ,3.39  
16991.0   ,54.8315     ,29.2696       ,0.0000      ,2000.0000   ,298.28      ,3.39  
16992.0   ,54.8467     ,29.2777       ,0.0000      ,2000.0000   ,298.28      ,3.39  
16993.0   ,54.8620     ,29.2858       ,0.0000      ,2000.0000   ,298.28      ,3.39  
16994.0   ,54.8772     ,29.2939       ,0.0000      ,2000.0000   ,298.28      ,3.39  
16995.0   ,54.8925     ,29.3019       ,0.0000      ,2000.0000   ,298.28      ,3.39  
16996.0   ,54.9077     ,29.3100       ,0.0000      ,2000.0000   ,298.28      ,3.39  
16997.0   ,54.9230     ,29.3181       ,0.0000      ,2000.0000   ,298.28      ,3.39  
16998.0   ,54.9382     ,29.3262       ,0.0000      ,2000.0000   ,298.29      ,3.39  
16999.0   ,54.9535     ,29.3343       ,0.0000      ,2000.0000   ,298.29      ,3.39  
17000.0   ,54.9687     ,29.3424       ,0.0000      ,2000.0000   ,298.29      ,3.39  
17001.0   ,54.9840     ,29.3505       ,0.0000      ,2000.0000   ,298.29      ,3.39  
17002.0   ,54.9993     ,29.3586       ,0.0000      ,2000.0000   ,298.29      ,3.39  
17003.0   ,55.0146     ,29.3667       ,0.0000      ,2000.0000   ,298.29      ,3.39  
17004.0   ,55.0298     ,29.3748       ,0.0000      ,2000.0000   ,298.30      ,3.39  
17005.0   ,55.0451     ,29.3829       ,0.0000      ,2000.0000   ,298.30      ,3.39  
17006.0   ,55.0604     ,29.3910       ,0.0000      ,2000.0000   ,298.30      ,3.39  
17007.0   ,55.0757     ,29.3991       ,0.0000      ,2000.0000   ,298.30      ,3.39  
17008.0   ,55.0910     ,29.4072       ,0.0000      ,2000.0000   ,298.30      ,3.39  
17009.0   ,55.1063     ,29.4153       ,0.0000      ,2000.0000   ,298.30      ,3.39  
17010.0   ,55.1216     ,29.4234       ,0.0000      ,2000.0000   ,298.31      ,3.39  
17011.0   ,55.1369     ,29.4315       ,0.0000      ,2000.0000   ,298.31      ,3.39  
17012.0   ,55.1523     ,29.4397       ,0.0000      ,2000.0000   ,298.31      ,3.39  
17013.0   ,55.1676     ,29.4478       ,0.0000      ,2000.0000   ,298.31      ,3.39  
17014.0   ,55.1829     ,29.4559       ,0.0000      ,2000.0000   ,298.31      ,3.39  
17015.0   ,55.1982     ,29.4640       ,0.0000      ,2000.0000   ,298.31      ,3.39  
17016.0   ,55.2136     ,29.4722       ,0.0000      ,2000.0000   ,298.32      ,3.39  
17017.0   ,55.2289     ,29.4803       ,0.0000      ,2000.0000   ,298.32      ,3.39  
17018.0   ,55.2442     ,29.4884       ,0.0000      ,2000.0000   ,298.32      ,3.39  
17019.0   ,55.2596     ,29.4966       ,0.0000      ,2000.0000   ,298.32      ,3.39  
17020.0   ,55.2749     ,29.5047       ,0.0000      ,2000.0000   ,298.32      ,3.39  
17021.0   ,55.2903     ,29.5128       ,0.0000      ,2000.0000   ,298.32      ,3.39  
17022.0   ,55.3057     ,29.5210       ,0.0000      ,2000.0000   ,298.33      ,3.39  
17023.0   ,55.3210     ,29.5291       ,0.0000      ,2000.0000   ,298.33      ,3.39  
17024.0   ,55.3364     ,29.5373       ,0.0000      ,2000.0000   ,298.33      ,3.39  
17025.0   ,55.3518     ,29.5454       ,0.0000      ,2000.0000   ,298.33      ,3.39  
17026.0   ,55.3671     ,29.5536       ,0.0000      ,2000.0000   ,298.33      ,3.39  
17027.0   ,55.3825     ,29.5617       ,0.0000      ,2000.0000   ,298.33      ,3.39  
17028.0   ,55.3979     ,29.5699       ,0.0000      ,2000.0000   ,298.34      ,3.39  
17029.0   ,55.4133     ,29.5781       ,0.0000      ,2000.0000   ,298.34      ,3.39  
17030.0   ,55.4287     ,29.5862       ,0.0000      ,2000.0000   ,298.34      ,3.39  
17031.0   ,55.4441     ,29.5944       ,0.0000      ,2000.0000   ,298.34      ,3.39  
17032.0   ,55.4595     ,29.6025       ,0.0000      ,2000.0000   ,298.34      ,3.39  
17033.0   ,55.4749     ,29.6107       ,0.0000      ,2000.0000   ,298.34      ,3.39  
17034.0   ,55.4903     ,29.6189       ,0.0000      ,2000.0000   ,298.35      ,3.39  
17035.0   ,55.5057     ,29.6270       ,0.0000      ,2000.0000   ,298.35      ,3.39  
17036.0   ,55.5211     ,29.6352       ,0.0000      ,2000.0000   ,298.35      ,3.39  
17037.0   ,55.5365     ,29.6434       ,0.0000      ,2000.0000   ,298.35      ,3.39  
17038.0   ,55.5520     ,29.6516       ,0.0000      ,2000.0000   ,298.35      ,3.39  
17039.0   ,55.5674     ,29.6598       ,0.0000      ,2000.0000   ,298.35      ,3.39  
17040.0   ,55.5828     ,29.6679       ,0.0000      ,2000.0000   ,298.36      ,3.39  
17041.0   ,55.5983     ,29.6761       ,0.0000      ,2000.0000   ,298.36      ,3.39  
17042.0   ,55.6137     ,29.6843       ,0.0000      ,2000.0000   ,298.36      ,3.39  
17043.0   ,55.6292     ,29.6925       ,0.0000      ,2000.0000   ,298.36      ,3.39  
17044.0   ,55.6446     ,29.7007       ,0.0000      ,2000.0000   ,298.36      ,3.39  
17045.0   ,55.6601     ,29.7089       ,0.0000      ,2000.0000   ,298.36      ,3.39  
17046.0   ,55.6755     ,29.7171       ,0.0000      ,2000.0000   ,298.37      ,3.39  
17047.0   ,55.6910     ,29.7253       ,0.0000      ,2000.0000   ,298.37      ,3.39  
17048.0   ,55.7065     ,29.7335       ,0.0000      ,2000.0000   ,298.37      ,3.39  
17049.0   ,55.7219     ,29.7417       ,0.0000      ,2000.0000   ,298.37      ,3.39  
17050.0   ,55.7374     ,29.7499       ,0.0000      ,2000.0000   ,298.37      ,3.39  
17051.0   ,55.7529     ,29.7581       ,0.0000      ,2000.0000   ,298.37      ,3.39  
17052.0   ,55.7684     ,29.7663       ,0.0000      ,2000.0000   ,298.38      ,3.39  
17053.0   ,55.7839     ,29.7745       ,0.0000      ,2000.0000   ,298.38      ,3.39  
17054.0   ,55.7994     ,29.7828       ,0.0000      ,2000.0000   ,298.38      ,3.39  
17055.0   ,55.8149     ,29.7910       ,0.0000      ,2000.0000   ,298.38      ,3.39  
17056.0   ,55.8304     ,29.7992       ,0.0000      ,2000.0000   ,298.38      ,3.39  
17057.0   ,55.8459     ,29.8074       ,0.0000      ,2000.0000   ,298.38      ,3.39  
17058.0   ,55.8614     ,29.8156       ,0.0000      ,2000.0000   ,298.39      ,3.39  
17059.0   ,55.8769     ,29.8239       ,0.0000      ,2000.0000   ,298.39      ,3.39  
17060.0   ,55.8924     ,29.8321       ,0.0000      ,2000.0000   ,298.39      ,3.39  
17061.0   ,55.9080     ,29.8403       ,0.0000      ,2000.0000   ,298.39      ,3.39  
17062.0   ,55.9235     ,29.8486       ,0.0000      ,2000.0000   ,298.39      ,3.39  
17063.0   ,55.9390     ,29.8568       ,0.0000      ,2000.0000   ,298.39      ,3.38  
17064.0   ,55.9546     ,29.8650       ,0.0000      ,2000.0000   ,298.40      ,3.38  
17065.0   ,55.9701     ,29.8733       ,0.0000      ,2000.0000   ,298.40      ,3.38  
17066.0   ,55.9857     ,29.8815       ,0.0000      ,2000.0000   ,298.40      ,3.38  
17067.0   ,56.0012     ,29.8898       ,0.0000      ,2000.0000   ,298.40      ,3.38  
17068.0   ,56.0168     ,29.8980       ,0.0000      ,2000.0000   ,298.40      ,3.38  
17069.0   ,56.0323     ,29.9063       ,0.0000      ,2000.0000   ,298.40      ,3.38  
17070.0   ,56.0479     ,29.9145       ,0.0000      ,2000.0000   ,298.41      ,3.38  
17071.0   ,56.0635     ,29.9228       ,0.0000      ,2000.0000   ,298.41      ,3.38  
17072.0   ,56.0790     ,29.9310       ,0.0000      ,2000.0000   ,298.41      ,3.38  
17073.0   ,56.0946     ,29.9393       ,0.0000      ,2000.0000   ,298.41      ,3.38  
17074.0   ,56.1102     ,29.9476       ,0.0000      ,2000.0000   ,298.41      ,3.38  
17075.0   ,56.1258     ,29.9558       ,0.0000      ,2000.0000   ,298.41      ,3.38  
17076.0   ,56.1414     ,29.9641       ,0.0000      ,2000.0000   ,298.42      ,3.38  
17077.0   ,56.1570     ,29.9724       ,0.0000      ,2000.0000   ,298.42      ,3.38  
17078.0   ,56.1726     ,29.9806       ,0.0000      ,2000.0000   ,298.42      ,3.38  
17079.0   ,56.1882     ,29.9889       ,0.0000      ,2000.0000   ,298.42      ,3.38  
17080.0   ,56.2038     ,29.9972       ,0.0000      ,2000.0000   ,298.42      ,3.38  
17081.0   ,56.2194     ,30.0054       ,0.0000      ,2000.0000   ,298.42      ,3.38  
17082.0   ,56.2350     ,30.0137       ,0.0000      ,2000.0000   ,298.43      ,3.38  
17083.0   ,56.2506     ,30.0220       ,0.0000      ,2000.0000   ,298.43      ,3.38  
17084.0   ,56.2663     ,30.0303       ,0.0000      ,2000.0000   ,298.43      ,3.38  
17085.0   ,56.2819     ,30.0386       ,0.0000      ,2000.0000   ,298.43      ,3.38  
17086.0   ,56.2975     ,30.0469       ,0.0000      ,2000.0000   ,298.43      ,3.38  
17087.0   ,56.3132     ,30.0552       ,0.0000      ,2000.0000   ,298.43      ,3.38  
17088.0   ,56.3288     ,30.0635       ,0.0000      ,2000.0000   ,298.44      ,3.38  
17089.0   ,56.3445     ,30.0718       ,0.0000      ,2000.0000   ,298.44      ,3.38  
17090.0   ,56.3601     ,30.0801       ,0.0000      ,2000.0000   ,298.44      ,3.38  
17091.0   ,56.3758     ,30.0884       ,0.0000      ,2000.0000   ,298.44      ,3.38  
17092.0   ,56.3914     ,30.0967       ,0.0000      ,2000.0000   ,298.44      ,3.38  
17093.0   ,56.4071     ,30.1050       ,0.0000      ,2000.0000   ,298.44      ,3.38  
17094.0   ,56.4228     ,30.1133       ,0.0000      ,2000.0000   ,298.44      ,3.38  
17095.0   ,56.4384     ,30.1216       ,0.0000      ,2000.0000   ,298.45      ,3.38  
17096.0   ,56.4541     ,30.1299       ,0.0000      ,2000.0000   ,298.45      ,3.38  
17097.0   ,56.4698     ,30.1382       ,0.0000      ,2000.0000   ,298.45      ,3.38  
17098.0   ,56.4855     ,30.1465       ,0.0000      ,2000.0000   ,298.45      ,3.38  
17099.0   ,56.5012     ,30.1548       ,0.0000      ,2000.0000   ,298.45      ,3.38  
17100.0   ,56.5169     ,30.1632       ,0.0000      ,2000.0000   ,298.45      ,3.38  
17101.0   ,56.5326     ,30.1715       ,0.0000      ,2000.0000   ,298.46      ,3.38  
17102.0   ,56.5483     ,30.1798       ,0.0000      ,2000.0000   ,298.46      ,3.38  
17103.0   ,56.5640     ,30.1881       ,0.0000      ,2000.0000   ,298.46      ,3.38  
17104.0   ,56.5797     ,30.1965       ,0.0000      ,2000.0000   ,298.46      ,3.38  
17105.0   ,56.5954     ,30.2048       ,0.0000      ,2000.0000   ,298.46      ,3.38  
17106.0   ,56.6111     ,30.2132       ,0.0000      ,2000.0000   ,298.46      ,3.38  
17107.0   ,56.6268     ,30.2215       ,0.0000      ,2000.0000   ,298.47      ,3.38  
17108.0   ,56.6426     ,30.2298       ,0.0000      ,2000.0000   ,298.47      ,3.38  
17109.0   ,56.6583     ,30.2382       ,0.0000      ,2000.0000   ,298.47      ,3.38  
17110.0   ,56.6740     ,30.2465       ,0.0000      ,2000.0000   ,298.47      ,3.38  
17111.0   ,56.6898     ,30.2549       ,0.0000      ,2000.0000   ,298.47      ,3.38  
17112.0   ,56.7055     ,30.2632       ,0.0000      ,2000.0000   ,298.47      ,3.38  
17113.0   ,56.7213     ,30.2716       ,0.0000      ,2000.0000   ,298.48      ,3.38  
17114.0   ,56.7370     ,30.2799       ,0.0000      ,2000.0000   ,298.48      ,3.38  
17115.0   ,56.7528     ,30.2883       ,0.0000      ,2000.0000   ,298.48      ,3.38  
17116.0   ,56.7686     ,30.2966       ,0.0000      ,2000.0000   ,298.48      ,3.38  
17117.0   ,56.7843     ,30.3050       ,0.0000      ,2000.0000   ,298.48      ,3.38  
17118.0   ,56.8001     ,30.3134       ,0.0000      ,2000.0000   ,298.48      ,3.38  
17119.0   ,56.8159     ,30.3217       ,0.0000      ,2000.0000   ,298.49      ,3.38  
17120.0   ,56.8317     ,30.3301       ,0.0000      ,2000.0000   ,298.49      ,3.38  
17121.0   ,56.8475     ,30.3385       ,0.0000      ,2000.0000   ,298.49      ,3.38  
17122.0   ,56.8633     ,30.3468       ,0.0000      ,2000.0000   ,298.49      ,3.38  
17123.0   ,56.8790     ,30.3552       ,0.0000      ,2000.0000   ,298.49      ,3.38  
17124.0   ,56.8948     ,30.3636       ,0.0000      ,2000.0000   ,298.49      ,3.38  
17125.0   ,56.9107     ,30.3720       ,0.0000      ,2000.0000   ,298.50      ,3.38  
17126.0   ,56.9265     ,30.3804       ,0.0000      ,2000.0000   ,298.50      ,3.38  
17127.0   ,56.9423     ,30.3887       ,0.0000      ,2000.0000   ,298.50      ,3.38  
17128.0   ,56.9581     ,30.3971       ,0.0000      ,2000.0000   ,298.50      ,3.38  
17129.0   ,56.9739     ,30.4055       ,0.0000      ,2000.0000   ,298.50      ,3.38  
17130.0   ,56.9897     ,30.4139       ,0.0000      ,2000.0000   ,298.50      ,3.38  
17131.0   ,57.0056     ,30.4223       ,0.0000      ,2000.0000   ,298.51      ,3.38  
17132.0   ,57.0214     ,30.4307       ,0.0000      ,2000.0000   ,298.51      ,3.38  
17133.0   ,57.0372     ,30.4391       ,0.0000      ,2000.0000   ,298.51      ,3.38  
17134.0   ,57.0531     ,30.4475       ,0.0000      ,2000.0000   ,298.51      ,3.38  
17135.0   ,57.0689     ,30.4559       ,0.0000      ,2000.0000   ,298.51      ,3.38  
17136.0   ,57.0848     ,30.4643       ,0.0000      ,2000.0000   ,298.51      ,3.38  
17137.0   ,57.1006     ,30.4727       ,0.0000      ,2000.0000   ,298.52      ,3.38  
17138.0   ,57.1165     ,30.4811       ,0.0000      ,2000.0000   ,298.52      ,3.38  
17139.0   ,57.1324     ,30.4896       ,0.0000      ,2000.0000   ,298.52      ,3.38  
17140.0   ,57.1482     ,30.4980       ,0.0000      ,2000.0000   ,298.52      ,3.38  
17141.0   ,57.1641     ,30.5064       ,0.0000      ,2000.0000   ,298.52      ,3.38  
17142.0   ,57.1800     ,30.5148       ,0.0000      ,2000.0000   ,298.52      ,3.38  
17143.0   ,57.1959     ,30.5232       ,0.0000      ,2000.0000   ,298.53      ,3.38  
17144.0   ,57.2118     ,30.5317       ,0.0000      ,2000.0000   ,298.53      ,3.38  
17145.0   ,57.2277     ,30.5401       ,0.0000      ,2000.0000   ,298.53      ,3.38  
17146.0   ,57.2436     ,30.5485       ,0.0000      ,2000.0000   ,298.53      ,3.38  
17147.0   ,57.2595     ,30.5569       ,0.0000      ,2000.0000   ,298.53      ,3.37  
17148.0   ,57.2754     ,30.5654       ,0.0000      ,2000.0000   ,298.53      ,3.37  
17149.0   ,57.2913     ,30.5738       ,0.0000      ,2000.0000   ,298.54      ,3.37  
17150.0   ,57.3072     ,30.5823       ,0.0000      ,2000.0000   ,298.54      ,3.37  
17151.0   ,57.3231     ,30.5907       ,0.0000      ,2000.0000   ,298.54      ,3.37  
17152.0   ,57.3390     ,30.5991       ,0.0000      ,2000.0000   ,298.54      ,3.37  
17153.0   ,57.3550     ,30.6076       ,0.0000      ,2000.0000   ,298.54      ,3.37  
17154.0   ,57.3709     ,30.6160       ,0.0000      ,2000.0000   ,298.54      ,3.37  
17155.0   ,57.3868     ,30.6245       ,0.0000      ,2000.0000   ,298.55      ,3.37  
17156.0   ,57.4028     ,30.6329       ,0.0000      ,2000.0000   ,298.55      ,3.37  
17157.0   ,57.4187     ,30.6414       ,0.0000      ,2000.0000   ,298.55      ,3.37  
17158.0   ,57.4347     ,30.6499       ,0.0000      ,2000.0000   ,298.55      ,3.37  
17159.0   ,57.4506     ,30.6583       ,0.0000      ,2000.0000   ,298.55      ,3.37  
17160.0   ,57.4666     ,30.6668       ,0.0000      ,2000.0000   ,298.55      ,3.37  
17161.0   ,57.4825     ,30.6752       ,0.0000      ,2000.0000   ,298.56      ,3.37  
17162.0   ,57.4985     ,30.6837       ,0.0000      ,2000.0000   ,298.56      ,3.37  
17163.0   ,57.5145     ,30.6922       ,0.0000      ,2000.0000   ,298.56      ,3.37  
17164.0   ,57.5305     ,30.7006       ,0.0000      ,2000.0000   ,298.56      ,3.37  
17165.0   ,57.5464     ,30.7091       ,0.0000      ,2000.0000   ,298.56      ,3.37  
17166.0   ,57.5624     ,30.7176       ,0.0000      ,2000.0000   ,298.56      ,3.37  
17167.0   ,57.5784     ,30.7261       ,0.0000      ,2000.0000   ,298.57      ,3.37  
17168.0   ,57.5944     ,30.7346       ,0.0000      ,2000.0000   ,298.57      ,3.37  
17169.0   ,57.6104     ,30.7430       ,0.0000      ,2000.0000   ,298.57      ,3.37  
17170.0   ,57.6264     ,30.7515       ,0.0000      ,2000.0000   ,298.57      ,3.37  
17171.0   ,57.6424     ,30.7600       ,0.0000      ,2000.0000   ,298.57      ,3.37  
17172.0   ,57.6584     ,30.7685       ,0.0000      ,2000.0000   ,298.57      ,3.37  
17173.0   ,57.6744     ,30.7770       ,0.0000      ,2000.0000   ,298.58      ,3.37  
17174.0   ,57.6905     ,30.7855       ,0.0000      ,2000.0000   ,298.58      ,3.37  
17175.0   ,57.7065     ,30.7940       ,0.0000      ,2000.0000   ,298.58      ,3.37  
17176.0   ,57.7225     ,30.8025       ,0.0000      ,2000.0000   ,298.58      ,3.37  
17177.0   ,57.7385     ,30.8110       ,0.0000      ,2000.0000   ,298.58      ,3.37  
17178.0   ,57.7546     ,30.8195       ,0.0000      ,2000.0000   ,298.58      ,3.37  
