Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
16888.0   ,4.6999      ,2.8745        ,0.0000      ,2000.0000   ,298.11      ,4.40  
16889.0   ,4.7012      ,2.8751        ,0.0000      ,2000.0000   ,298.11      ,4.40  
16890.0   ,4.7025      ,2.8757        ,0.0000      ,2000.0000   ,298.11      ,4.40  
16891.0   ,4.7038      ,2.8763        ,0.0000      ,2000.0000   ,298.11      ,4.40  
16892.0   ,4.7051      ,2.8769        ,0.0000      ,2000.0000   ,298.11      ,4.40  
16893.0   ,4.7064      ,2.8774        ,0.0000      ,2000.0000   ,298.12      ,4.40  
16894.0   ,4.7077      ,2.8780        ,0.0000      ,2000.0000   ,298.12      ,4.40  
16895.0   ,4.7090      ,2.8786        ,0.0000      ,2000.0000   ,298.12      ,4.40  
16896.0   ,4.7104      ,2.8792        ,0.0000      ,2000.0000   ,298.12      ,4.40  
16897.0   ,4.7117      ,2.8798        ,0.0000      ,2000.0000   ,298.12      ,4.40  
16898.0   ,4.7130      ,2.8804        ,0.0000      ,2000.0000   ,298.12      ,4.40  
16899.0   ,4.7143      ,2.8810        ,0.0000      ,2000.0000   ,298.13      ,4.40  
16900.0   ,4.7156      ,2.8816        ,0.0000      ,2000.0000   ,298.13      ,4.40  
16901.0   ,4.7169      ,2.8822        ,0.0000      ,2000.0000   ,298.13      ,4.40  
16902.0   ,4.7182      ,2.8828        ,0.0000      ,2000.0000   ,298.13      ,4.40  
16903.0   ,4.7195      ,2.8834        ,0.0000      ,2000.0000   ,298.13      ,4.40  
16904.0   ,4.7208      ,2.8840        ,0.0000      ,2000.0000   ,298.13      ,4.40  
16905.0   ,4.7221      ,2.8846        ,0.0000      ,2000.0000   ,298.14      ,4.40  
16906.0   ,4.7235      ,2.8852        ,0.0000      ,2000.0000   ,298.14      ,4.40  
16907.0   ,4.7248      ,2.8858        ,0.0000      ,2000.0000   ,298.14      ,4.40  
16908.0   ,4.7261      ,2.8863        ,0.0000      ,2000.0000   ,298.14      ,4.40  
16909.0   ,4.7274      ,2.8869        ,0.0000      ,2000.0000   ,298.14      ,4.40  
16910.0   ,4.7287      ,2.8875        ,0.0000      ,2000.0000   ,298.14      ,4.40  
16911.0   ,4.7300      ,2.8881        ,0.0000      ,2000.0000   ,298.14      ,4.40  
16912.0   ,4.7313      ,2.8887        ,0.0000      ,2000.0000   ,298.15      ,4.40  
16913.0   ,4.7327      ,2.8893        ,0.0000      ,2000.0000   ,298.15      ,4.40  
16914.0   ,4.7340      ,2.8899        ,0.0000      ,2000.0000   ,298.15      ,4.40  
16915.0   ,4.7353      ,2.8905        ,0.0000      ,2000.0000   ,298.15      ,4.40  
16916.0   ,4.7366      ,2.8911        ,0.0000      ,2000.0000   ,298.15      ,4.40  
16917.0   ,4.7379      ,2.8917        ,0.0000      ,2000.0000   ,298.15      ,4.40  
16918.0   ,4.7392      ,2.8923        ,0.0000      ,2000.0000   ,298.16      ,4.40  
16919.0   ,4.7405      ,2.8929        ,0.0000      ,2000.0000   ,298.16      ,4.40  
16920.0   ,4.7419      ,2.8935        ,0.0000      ,2000.0000   ,298.16      ,4.40  
16921.0   ,4.7432      ,2.8941        ,0.0000      ,2000.0000   ,298.16      ,4.40  
16922.0   ,4.7445      ,2.8947        ,0.0000      ,2000.0000   ,298.16      ,4.40  
16923.0   ,4.7458      ,2.8953        ,0.0000      ,2000.0000   ,298.16      ,4.40  
16924.0   ,4.7471      ,2.8959        ,0.0000      ,2000.0000   ,298.17      ,4.40  
16925.0   ,4.7485      ,2.8965        ,0.0000      ,2000.0000   ,298.17      ,4.40  
16926.0   ,4.7498      ,2.8971        ,0.0000      ,2000.0000   ,298.17      ,4.40  
16927.0   ,4.7511      ,2.8977        ,0.0000      ,2000.0000   ,298.17      ,4.40  
16928.0   ,4.7524      ,2.8983        ,0.0000      ,2000.0000   ,298.17      ,4.40  
16929.0   ,4.7537      ,2.8989        ,0.0000      ,2000.0000   ,298.17      ,4.40  
16930.0   ,4.7551      ,2.8995        ,0.0000      ,2000.0000   ,298.18      ,4.40  
16931.0   ,4.7564      ,2.9001        ,0.0000      ,2000.0000   ,298.18      ,4.40  
16932.0   ,4.7577      ,2.9007        ,0.0000      ,2000.0000   ,298.18      ,4.40  
16933.0   ,4.7590      ,2.9013        ,0.0000      ,2000.0000   ,298.18      ,4.40  
16934.0   ,4.7603      ,2.9019        ,0.0000      ,2000.0000   ,298.18      ,4.40  
16935.0   ,4.7617      ,2.9025        ,0.0000      ,2000.0000   ,298.18      ,4.40  
16936.0   ,4.7630      ,2.9031        ,0.0000      ,2000.0000   ,298.19      ,4.40  
16937.0   ,4.7643      ,2.9037        ,0.0000      ,2000.0000   ,298.19      ,4.40  
16938.0   ,4.7656      ,2.9043        ,0.0000      ,2000.0000   ,298.19      ,4.40  
16939.0   ,4.7670      ,2.9049        ,0.0000      ,2000.0000   ,298.19      ,4.40  
16940.0   ,4.7683      ,2.9055        ,0.0000      ,2000.0000   ,298.19      ,4.40  
16941.0   ,4.7696      ,2.9061        ,0.0000      ,2000.0000   ,298.19      ,4.40  
16942.0   ,4.7709      ,2.9067        ,0.0000      ,2000.0000   ,298.20      ,4.40  
16943.0   ,4.7723      ,2.9073        ,0.0000      ,2000.0000   ,298.20      ,4.40  
16944.0   ,4.7736      ,2.9079        ,0.0000      ,2000.0000   ,298.20      ,4.40  
16945.0   ,4.7749      ,2.9085        ,0.0000      ,2000.0000   ,298.20      ,4.40  
16946.0   ,4.7762      ,2.9091        ,0.0000      ,2000.0000   ,298.20      ,4.40  
16947.0   ,4.7776      ,2.9097        ,0.0000      ,2000.0000   ,298.20      ,4.40  
16948.0   ,4.7789      ,2.9103        ,0.0000      ,2000.0000   ,298.20      ,4.40  
16949.0   ,4.7802      ,2.9109        ,0.0000      ,2000.0000   ,298.21      ,4.40  
16950.0   ,4.7815      ,2.9115        ,0.0000      ,2000.0000   ,298.21      ,4.40  
16951.0   ,4.7829      ,2.9121        ,0.0000      ,2000.0000   ,298.21      ,4.40  
16952.0   ,4.7842      ,2.9127        ,0.0000      ,2000.0000   ,298.21      ,4.40  
16953.0   ,4.7855      ,2.9133        ,0.0000      ,2000.0000   ,298.21      ,4.40  
16954.0   ,4.7869      ,2.9139        ,0.0000      ,2000.0000   ,298.21      ,4.40  
16955.0   ,4.7882      ,2.9145        ,0.0000      ,2000.0000   ,298.22      ,4.40  
16956.0   ,4.7895      ,2.9151        ,0.0000      ,2000.0000   ,298.22      ,4.40  
16957.0   ,4.7908      ,2.9158        ,0.0000      ,2000.0000   ,298.22      ,4.40  
16958.0   ,4.7922      ,2.9164        ,0.0000      ,2000.0000   ,298.22      ,4.40  
16959.0   ,4.7935      ,2.9170        ,0.0000      ,2000.0000   ,298.22      ,4.40  
16960.0   ,4.7948      ,2.9176        ,0.0000      ,2000.0000   ,298.22      ,4.39  
16961.0   ,4.7962      ,2.9182        ,0.0000      ,2000.0000   ,298.23      ,4.39  
16962.0   ,4.7975      ,2.9188        ,0.0000      ,2000.0000   ,298.23      ,4.39  
16963.0   ,4.7988      ,2.9194        ,0.0000      ,2000.0000   ,298.23      ,4.39  
16964.0   ,4.8002      ,2.9200        ,0.0000      ,2000.0000   ,298.23      ,4.39  
16965.0   ,4.8015      ,2.9206        ,0.0000      ,2000.0000   ,298.23      ,4.39  
16966.0   ,4.8028      ,2.9212        ,0.0000      ,2000.0000   ,298.23      ,4.39  
16967.0   ,4.8042      ,2.9218        ,0.0000      ,2000.0000   ,298.24      ,4.39  
16968.0   ,4.8055      ,2.9224        ,0.0000      ,2000.0000   ,298.24      ,4.39  
16969.0   ,4.8068      ,2.9230        ,0.0000      ,2000.0000   ,298.24      ,4.39  
16970.0   ,4.8082      ,2.9236        ,0.0000      ,2000.0000   ,298.24      ,4.39  
16971.0   ,4.8095      ,2.9243        ,0.0000      ,2000.0000   ,298.24      ,4.39  
16972.0   ,4.8108      ,2.9249        ,0.0000      ,2000.0000   ,298.24      ,4.39  
16973.0   ,4.8122      ,2.9255        ,0.0000      ,2000.0000   ,298.25      ,4.39  
16974.0   ,4.8135      ,2.9261        ,0.0000      ,2000.0000   ,298.25      ,4.39  
16975.0   ,4.8149      ,2.9267        ,0.0000      ,2000.0000   ,298.25      ,4.39  
16976.0   ,4.8162      ,2.9273        ,0.0000      ,2000.0000   ,298.25      ,4.39  
16977.0   ,4.8175      ,2.9279        ,0.0000      ,2000.0000   ,298.25      ,4.39  
16978.0   ,4.8189      ,2.9285        ,0.0000      ,2000.0000   ,298.25      ,4.39  
16979.0   ,4.8202      ,2.9291        ,0.0000      ,2000.0000   ,298.26      ,4.39  
16980.0   ,4.8216      ,2.9297        ,0.0000      ,2000.0000   ,298.26      ,4.39  
16981.0   ,4.8229      ,2.9304        ,0.0000      ,2000.0000   ,298.26      ,4.39  
16982.0   ,4.8242      ,2.9310        ,0.0000      ,2000.0000   ,298.26      ,4.39  
16983.0   ,4.8256      ,2.9316        ,0.0000      ,2000.0000   ,298.26      ,4.39  
16984.0   ,4.8269      ,2.9322        ,0.0000      ,2000.0000   ,298.26      ,4.39  
16985.0   ,4.8283      ,2.9328        ,0.0000      ,2000.0000   ,298.27      ,4.39  
16986.0   ,4.8296      ,2.9334        ,0.0000      ,2000.0000   ,298.27      ,4.39  
16987.0   ,4.8309      ,2.9340        ,0.0000      ,2000.0000   ,298.27      ,4.39  
16988.0   ,4.8323      ,2.9346        ,0.0000      ,2000.0000   ,298.27      ,4.39  
16989.0   ,4.8336      ,2.9353        ,0.0000      ,2000.0000   ,298.27      ,4.39  
16990.0   ,4.8350      ,2.9359        ,0.0000      ,2000.0000   ,298.27      ,4.39  
16991.0   ,4.8363      ,2.9365        ,0.0000      ,2000.0000   ,298.28      ,4.39  
16992.0   ,4.8376      ,2.9371        ,0.0000      ,2000.0000   ,298.28      ,4.39  
16993.0   ,4.8390      ,2.9377        ,0.0000      ,2000.0000   ,298.28      ,4.39  
16994.0   ,4.8403      ,2.9383        ,0.0000      ,2000.0000   ,298.28      ,4.39  
16995.0   ,4.8417      ,2.9389        ,0.0000      ,2000.0000   ,298.28      ,4.39  
16996.0   ,4.8430      ,2.9395        ,0.0000      ,2000.0000   ,298.28      ,4.39  
16997.0   ,4.8444      ,2.9402        ,0.0000      ,2000.0000   ,298.28      ,4.39  
16998.0   ,4.8457      ,2.9408        ,0.0000      ,2000.0000   ,298.29      ,4.39  
16999.0   ,4.8471      ,2.9414        ,0.0000      ,2000.0000   ,298.29      ,4.39  
17000.0   ,4.8484      ,2.9420        ,0.0000      ,2000.0000   ,298.29      ,4.39  
17001.0   ,4.8498      ,2.9426        ,0.0000      ,2000.0000   ,298.29      ,4.39  
17002.0   ,4.8511      ,2.9432        ,0.0000      ,2000.0000   ,298.29      ,4.39  
17003.0   ,4.8525      ,2.9439        ,0.0000      ,2000.0000   ,298.29      ,4.39  
17004.0   ,4.8538      ,2.9445        ,0.0000      ,2000.0000   ,298.30      ,4.39  
17005.0   ,4.8551      ,2.9451        ,0.0000      ,2000.0000   ,298.30      ,4.39  
17006.0   ,4.8565      ,2.9457        ,0.0000      ,2000.0000   ,298.30      ,4.39  
17007.0   ,4.8578      ,2.9463        ,0.0000      ,2000.0000   ,298.30      ,4.39  
17008.0   ,4.8592      ,2.9469        ,0.0000      ,2000.0000   ,298.30      ,4.39  
17009.0   ,4.8605      ,2.9476        ,0.0000      ,2000.0000   ,298.30      ,4.39  
17010.0   ,4.8619      ,2.9482        ,0.0000      ,2000.0000   ,298.31      ,4.39  
17011.0   ,4.8632      ,2.9488        ,0.0000      ,2000.0000   ,298.31      ,4.39  
17012.0   ,4.8646      ,2.9494        ,0.0000      ,2000.0000   ,298.31      ,4.39  
17013.0   ,4.8659      ,2.9500        ,0.0000      ,2000.0000   ,298.31      ,4.39  
17014.0   ,4.8673      ,2.9506        ,0.0000      ,2000.0000   ,298.31      ,4.39  
17015.0   ,4.8687      ,2.9513        ,0.0000      ,2000.0000   ,298.31      ,4.39  
17016.0   ,4.8700      ,2.9519        ,0.0000      ,2000.0000   ,298.32      ,4.39  
17017.0   ,4.8714      ,2.9525        ,0.0000      ,2000.0000   ,298.32      ,4.39  
17018.0   ,4.8727      ,2.9531        ,0.0000      ,2000.0000   ,298.32      ,4.39  
17019.0   ,4.8741      ,2.9537        ,0.0000      ,2000.0000   ,298.32      ,4.39  
17020.0   ,4.8754      ,2.9544        ,0.0000      ,2000.0000   ,298.32      ,4.39  
17021.0   ,4.8768      ,2.9550        ,0.0000      ,2000.0000   ,298.32      ,4.39  
17022.0   ,4.8781      ,2.9556        ,0.0000      ,2000.0000   ,298.33      ,4.39  
17023.0   ,4.8795      ,2.9562        ,0.0000      ,2000.0000   ,298.33      ,4.39  
17024.0   ,4.8808      ,2.9568        ,0.0000      ,2000.0000   ,298.33      ,4.39  
17025.0   ,4.8822      ,2.9575        ,0.0000      ,2000.0000   ,298.33      ,4.39  
17026.0   ,4.8836      ,2.9581        ,0.0000      ,2000.0000   ,298.33      ,4.39  
17027.0   ,4.8849      ,2.9587        ,0.0000      ,2000.0000   ,298.33      ,4.39  
17028.0   ,4.8863      ,2.9593        ,0.0000      ,2000.0000   ,298.34      ,4.39  
17029.0   ,4.8876      ,2.9600        ,0.0000      ,2000.0000   ,298.34      ,4.39  
17030.0   ,4.8890      ,2.9606        ,0.0000      ,2000.0000   ,298.34      ,4.39  
17031.0   ,4.8903      ,2.9612        ,0.0000      ,2000.0000   ,298.34      ,4.39  
17032.0   ,4.8917      ,2.9618        ,0.0000      ,2000.0000   ,298.34      ,4.39  
17033.0   ,4.8931      ,2.9624        ,0.0000      ,2000.0000   ,298.34      ,4.39  
17034.0   ,4.8944      ,2.9631        ,0.0000      ,2000.0000   ,298.35      ,4.39  
17035.0   ,4.8958      ,2.9637        ,0.0000      ,2000.0000   ,298.35      ,4.39  
17036.0   ,4.8971      ,2.9643        ,0.0000      ,2000.0000   ,298.35      ,4.39  
17037.0   ,4.8985      ,2.9649        ,0.0000      ,2000.0000   ,298.35      ,4.39  
17038.0   ,4.8999      ,2.9656        ,0.0000      ,2000.0000   ,298.35      ,4.39  
17039.0   ,4.9012      ,2.9662        ,0.0000      ,2000.0000   ,298.35      ,4.39  
17040.0   ,4.9026      ,2.9668        ,0.0000      ,2000.0000   ,298.36      ,4.39  
17041.0   ,4.9039      ,2.9674        ,0.0000      ,2000.0000   ,298.36      ,4.39  
17042.0   ,4.9053      ,2.9681        ,0.0000      ,2000.0000   ,298.36      ,4.39  
17043.0   ,4.9067      ,2.9687        ,0.0000      ,2000.0000   ,298.36      ,4.39  
17044.0   ,4.9080      ,2.9693        ,0.0000      ,2000.0000   ,298.36      ,4.39  
17045.0   ,4.9094      ,2.9699        ,0.0000      ,2000.0000   ,298.36      ,4.39  
17046.0   ,4.9108      ,2.9706        ,0.0000      ,2000.0000   ,298.37      ,4.39  
17047.0   ,4.9121      ,2.9712        ,0.0000      ,2000.0000   ,298.37      ,4.39  
17048.0   ,4.9135      ,2.9718        ,0.0000      ,2000.0000   ,298.37      ,4.39  
17049.0   ,4.9148      ,2.9724        ,0.0000      ,2000.0000   ,298.37      ,4.39  
17050.0   ,4.9162      ,2.9731        ,0.0000      ,2000.0000   ,298.37      ,4.39  
17051.0   ,4.9176      ,2.9737        ,0.0000      ,2000.0000   ,298.37      ,4.39  
17052.0   ,4.9189      ,2.9743        ,0.0000      ,2000.0000   ,298.38      ,4.39  
17053.0   ,4.9203      ,2.9749        ,0.0000      ,2000.0000   ,298.38      ,4.39  
17054.0   ,4.9217      ,2.9756        ,0.0000      ,2000.0000   ,298.38      ,4.39  
17055.0   ,4.9230      ,2.9762        ,0.0000      ,2000.0000   ,298.38      ,4.39  
17056.0   ,4.9244      ,2.9768        ,0.0000      ,2000.0000   ,298.38      ,4.39  
17057.0   ,4.9258      ,2.9775        ,0.0000      ,2000.0000   ,298.38      ,4.39  
17058.0   ,4.9272      ,2.9781        ,0.0000      ,2000.0000   ,298.39      ,4.39  
17059.0   ,4.9285      ,2.9787        ,0.0000      ,2000.0000   ,298.39      ,4.39  
17060.0   ,4.9299      ,2.9793        ,0.0000      ,2000.0000   ,298.39      ,4.39  
17061.0   ,4.9313      ,2.9800        ,0.0000      ,2000.0000   ,298.39      ,4.39  
17062.0   ,4.9326      ,2.9806        ,0.0000      ,2000.0000   ,298.39      ,4.39  
17063.0   ,4.9340      ,2.9812        ,0.0000      ,2000.0000   ,298.39      ,4.39  
17064.0   ,4.9354      ,2.9819        ,0.0000      ,2000.0000   ,298.40      ,4.39  
17065.0   ,4.9367      ,2.9825        ,0.0000      ,2000.0000   ,298.40      ,4.39  
17066.0   ,4.9381      ,2.9831        ,0.0000      ,2000.0000   ,298.40      ,4.39  
17067.0   ,4.9395      ,2.9838        ,0.0000      ,2000.0000   ,298.40      ,4.39  
17068.0   ,4.9409      ,2.9844        ,0.0000      ,2000.0000   ,298.40      ,4.39  
17069.0   ,4.9422      ,2.9850        ,0.0000      ,2000.0000   ,298.40      ,4.39  
17070.0   ,4.9436      ,2.9856        ,0.0000      ,2000.0000   ,298.41      ,4.38  
17071.0   ,4.9450      ,2.9863        ,0.0000      ,2000.0000   ,298.41      ,4.38  
17072.0   ,4.9463      ,2.9869        ,0.0000      ,2000.0000   ,298.41      ,4.38  
17073.0   ,4.9477      ,2.9875        ,0.0000      ,2000.0000   ,298.41      ,4.38  
17074.0   ,4.9491      ,2.9882        ,0.0000      ,2000.0000   ,298.41      ,4.38  
17075.0   ,4.9505      ,2.9888        ,0.0000      ,2000.0000   ,298.41      ,4.38  
17076.0   ,4.9518      ,2.9894        ,0.0000      ,2000.0000   ,298.42      ,4.38  
17077.0   ,4.9532      ,2.9901        ,0.0000      ,2000.0000   ,298.42      ,4.38  
17078.0   ,4.9546      ,2.9907        ,0.0000      ,2000.0000   ,298.42      ,4.38  
17079.0   ,4.9560      ,2.9913        ,0.0000      ,2000.0000   ,298.42      ,4.38  
17080.0   ,4.9574      ,2.9920        ,0.0000      ,2000.0000   ,298.42      ,4.38  
17081.0   ,4.9587      ,2.9926        ,0.0000      ,2000.0000   ,298.42      ,4.38  
17082.0   ,4.9601      ,2.9932        ,0.0000      ,2000.0000   ,298.43      ,4.38  
17083.0   ,4.9615      ,2.9939        ,0.0000      ,2000.0000   ,298.43      ,4.38  
17084.0   ,4.9629      ,2.9945        ,0.0000      ,2000.0000   ,298.43      ,4.38  
17085.0   ,4.9642      ,2.9951        ,0.0000      ,2000.0000   ,298.43      ,4.38  
17086.0   ,4.9656      ,2.9958        ,0.0000      ,2000.0000   ,298.43      ,4.38  
17087.0   ,4.9670      ,2.9964        ,0.0000      ,2000.0000   ,298.43      ,4.38  
17088.0   ,4.9684      ,2.9971        ,0.0000      ,2000.0000   ,298.44      ,4.38  
17089.0   ,4.9698      ,2.9977        ,0.0000      ,2000.0000   ,298.44      ,4.38  
17090.0   ,4.9711      ,2.9983        ,0.0000      ,2000.0000   ,298.44      ,4.38  
17091.0   ,4.9725      ,2.9990        ,0.0000      ,2000.0000   ,298.44      ,4.38  
17092.0   ,4.9739      ,2.9996        ,0.0000      ,2000.0000   ,298.44      ,4.38  
17093.0   ,4.9753      ,3.0002        ,0.0000      ,2000.0000   ,298.44      ,4.38  
17094.0   ,4.9767      ,3.0009        ,0.0000      ,2000.0000   ,298.44      ,4.38  
17095.0   ,4.9780      ,3.0015        ,0.0000      ,2000.0000   ,298.45      ,4.38  
17096.0   ,4.9794      ,3.0021        ,0.0000      ,2000.0000   ,298.45      ,4.38  
17097.0   ,4.9808      ,3.0028        ,0.0000      ,2000.0000   ,298.45      ,4.38  
17098.0   ,4.9822      ,3.0034        ,0.0000      ,2000.0000   ,298.45      ,4.38  
17099.0   ,4.9836      ,3.0041        ,0.0000      ,2000.0000   ,298.45      ,4.38  
17100.0   ,4.9850      ,3.0047        ,0.0000      ,2000.0000   ,298.45      ,4.38  
17101.0   ,4.9864      ,3.0053        ,0.0000      ,2000.0000   ,298.46      ,4.38  
17102.0   ,4.9877      ,3.0060        ,0.0000      ,2000.0000   ,298.46      ,4.38  
17103.0   ,4.9891      ,3.0066        ,0.0000      ,2000.0000   ,298.46      ,4.38  
17104.0   ,4.9905      ,3.0072        ,0.0000      ,2000.0000   ,298.46      ,4.38  
17105.0   ,4.9919      ,3.0079        ,0.0000      ,2000.0000   ,298.46      ,4.38  
17106.0   ,4.9933      ,3.0085        ,0.0000      ,2000.0000   ,298.46      ,4.38  
17107.0   ,4.9947      ,3.0092        ,0.0000      ,2000.0000   ,298.47      ,4.38  
17108.0   ,4.9961      ,3.0098        ,0.0000      ,2000.0000   ,298.47      ,4.38  
17109.0   ,4.9974      ,3.0104        ,0.0000      ,2000.0000   ,298.47      ,4.38  
17110.0   ,4.9988      ,3.0111        ,0.0000      ,2000.0000   ,298.47      ,4.38  
17111.0   ,5.0002      ,3.0117        ,0.0000      ,2000.0000   ,298.47      ,4.38  
17112.0   ,5.0016      ,3.0124        ,0.0000      ,2000.0000   ,298.47      ,4.38  
17113.0   ,5.0030      ,3.0130        ,0.0000      ,2000.0000   ,298.48      ,4.38  
17114.0   ,5.0044      ,3.0137        ,0.0000      ,2000.0000   ,298.48      ,4.38  
17115.0   ,5.0058      ,3.0143        ,0.0000      ,2000.0000   ,298.48      ,4.38  
17116.0   ,5.0072      ,3.0149        ,0.0000      ,2000.0000   ,298.48      ,4.38  
17117.0   ,5.0086      ,3.0156        ,0.0000      ,2000.0000   ,298.48      ,4.38  
17118.0   ,5.0100      ,3.0162        ,0.0000      ,2000.0000   ,298.48      ,4.38  
17119.0   ,5.0113      ,3.0169        ,0.0000      ,2000.0000   ,298.49      ,4.38  
17120.0   ,5.0127      ,3.0175        ,0.0000      ,2000.0000   ,298.49      ,4.38  
17121.0   ,5.0141      ,3.0182        ,0.0000      ,2000.0000   ,298.49      ,4.38  
17122.0   ,5.0155      ,3.0188        ,0.0000      ,2000.0000   ,298.49      ,4.38  
17123.0   ,5.0169      ,3.0194        ,0.0000      ,2000.0000   ,298.49      ,4.38  
17124.0   ,5.0183      ,3.0201        ,0.0000      ,2000.0000   ,298.49      ,4.38  
17125.0   ,5.0197      ,3.0207        ,0.0000      ,2000.0000   ,298.50      ,4.38  
17126.0   ,5.0211      ,3.0214        ,0.0000      ,2000.0000   ,298.50      ,4.38  
17127.0   ,5.0225      ,3.0220        ,0.0000      ,2000.0000   ,298.50      ,4.38  
17128.0   ,5.0239      ,3.0227        ,0.0000      ,2000.0000   ,298.50      ,4.38  
17129.0   ,5.0253      ,3.0233        ,0.0000      ,2000.0000   ,298.50      ,4.38  
17130.0   ,5.0267      ,3.0239        ,0.0000      ,2000.0000   ,298.50      ,4.38  
17131.0   ,5.0281      ,3.0246        ,0.0000      ,2000.0000   ,298.51      ,4.38  
17132.0   ,5.0295      ,3.0252        ,0.0000      ,2000.0000   ,298.51      ,4.38  
17133.0   ,5.0309      ,3.0259        ,0.0000      ,2000.0000   ,298.51      ,4.38  
17134.0   ,5.0323      ,3.0265        ,0.0000      ,2000.0000   ,298.51      ,4.38  
17135.0   ,5.0337      ,3.0272        ,0.0000      ,2000.0000   ,298.51      ,4.38  
17136.0   ,5.0351      ,3.0278        ,0.0000      ,2000.0000   ,298.51      ,4.38  
17137.0   ,5.0365      ,3.0285        ,0.0000      ,2000.0000   ,298.52      ,4.38  
17138.0   ,5.0379      ,3.0291        ,0.0000      ,2000.0000   ,298.52      ,4.38  
17139.0   ,5.0393      ,3.0298        ,0.0000      ,2000.0000   ,298.52      ,4.38  
17140.0   ,5.0407      ,3.0304        ,0.0000      ,2000.0000   ,298.52      ,4.38  
17141.0   ,5.0421      ,3.0311        ,0.0000      ,2000.0000   ,298.52      ,4.38  
17142.0   ,5.0435      ,3.0317        ,0.0000      ,2000.0000   ,298.52      ,4.38  
17143.0   ,5.0449      ,3.0324        ,0.0000      ,2000.0000   ,298.53      ,4.38  
17144.0   ,5.0463      ,3.0330        ,0.0000      ,2000.0000   ,298.53      ,4.38  
17145.0   ,5.0477      ,3.0337        ,0.0000      ,2000.0000   ,298.53      ,4.38  
17146.0   ,5.0491      ,3.0343        ,0.0000      ,2000.0000   ,298.53      ,4.38  
17147.0   ,5.0505      ,3.0350        ,0.0000      ,2000.0000   ,298.53      ,4.38  
17148.0   ,5.0519      ,3.0356        ,0.0000      ,2000.0000   ,298.53      ,4.38  
17149.0   ,5.0533      ,3.0363        ,0.0000      ,2000.0000   ,298.54      ,4.38  
17150.0   ,5.0547      ,3.0369        ,0.0000      ,2000.0000   ,298.54      ,4.38  
17151.0   ,5.0561      ,3.0376        ,0.0000      ,2000.0000   ,298.54      ,4.38  
17152.0   ,5.0575      ,3.0382        ,0.0000      ,2000.0000   ,298.54      ,4.38  
17153.0   ,5.0589      ,3.0389        ,0.0000      ,2000.0000   ,298.54      ,4.38  
17154.0   ,5.0603      ,3.0395        ,0.0000      ,2000.0000   ,298.54      ,4.38  
17155.0   ,5.0617      ,3.0402        ,0.0000      ,2000.0000   ,298.55      ,4.38  
17156.0   ,5.0631      ,3.0408        ,0.0000      ,2000.0000   ,298.55      ,4.38  
17157.0   ,5.0645      ,3.0415        ,0.0000      ,2000.0000   ,298.55      ,4.38  
17158.0   ,5.0659      ,3.0421        ,0.0000      ,2000.0000   ,298.55      ,4.38  
17159.0   ,5.0673      ,3.0428        ,0.0000      ,2000.0000   ,298.55      ,4.38  
17160.0   ,5.0687      ,3.0434        ,0.0000      ,2000.0000   ,298.55      ,4.38  
17161.0   ,5.0702      ,3.0441        ,0.0000      ,2000.0000   ,298.56      ,4.38  
17162.0   ,5.0716      ,3.0447        ,0.0000      ,2000.0000   ,298.56      ,4.38  
17163.0   ,5.0730      ,3.0454        ,0.0000      ,2000.0000   ,298.56      ,4.38  
17164.0   ,5.0744      ,3.0460        ,0.0000      ,2000.0000   ,298.56      ,4.38  
17165.0   ,5.0758      ,3.0467        ,0.0000      ,2000.0000   ,298.56      ,4.38  
17166.0   ,5.0772      ,3.0473        ,0.0000      ,2000.0000   ,298.56      ,4.38  
17167.0   ,5.0786      ,3.0480        ,0.0000      ,2000.0000   ,298.57      ,4.38  
17168.0   ,5.0800      ,3.0486        ,0.0000      ,2000.0000   ,298.57      ,4.38  
17169.0   ,5.0814      ,3.0493        ,0.0000      ,2000.0000   ,298.57      ,4.38  
17170.0   ,5.0828      ,3.0499        ,0.0000      ,2000.0000   ,298.57      ,4.38  
17171.0   ,5.0843      ,3.0506        ,0.0000      ,2000.0000   ,298.57      ,4.38  
17172.0   ,5.0857      ,3.0513        ,0.0000      ,2000.0000   ,298.57      ,4.38  
17173.0   ,5.0871      ,3.0519        ,0.0000      ,2000.0000   ,298.58      ,4.38  
17174.0   ,5.0885      ,3.0526        ,0.0000      ,2000.0000   ,298.58      ,4.38  
17175.0   ,5.0899      ,3.0532        ,0.0000      ,2000.0000   ,298.58      ,4.38  
17176.0   ,5.0913      ,3.0539        ,0.0000      ,2000.0000   ,298.58      ,4.38  
17177.0   ,5.0927      ,3.0545        ,0.0000      ,2000.0000   ,298.58      ,4.38  
17178.0   ,5.0941      ,3.0552        ,0.0000      ,2000.0000   ,298.58      ,4.37  
17179.0   ,5.0956      ,3.0559        ,0.0000      ,2000.0000   ,298.59      ,4.37  
17180.0   ,5.0970      ,3.0565        ,0.0000      ,2000.0000   ,298.59      ,4.37  
17181.0   ,5.0984      ,3.0572        ,0.0000      ,2000.0000   ,298.59      ,4.37  
17182.0   ,5.0998      ,3.0578        ,0.0000      ,2000.0000   ,298.59      ,4.37  
17183.0   ,5.1012      ,3.0585        ,0.0000      ,2000.0000   ,298.59      ,4.37  
