Time (s),Biomass (g/mL),Lactic Acid (g/mL),Lactose (g/mL),Volume (mL),Temperature (K),pH
15387.0,6.3500,3.9646,0.0000,2000.0000,296.05,4.26
15388.0,6.3517,3.9654,0.0000,2000.0000,296.05,4.26
15389.0,6.3535,3.9661,0.0000,2000.0000,296.05,4.26
15390.0,6.3553,3.9669,0.0000,2000.0000,296.05,4.26
15391.0,6.3570,3.9677,0.0000,2000.0000,296.05,4.26
15392.0,6.3588,3.9685,0.0000,2000.0000,296.05,4.26
15393.0,6.3606,3.9692,0.0000,2000.0000,296.05,4.26
15394.0,6.3623,3.9700,0.0000,2000.0000,296.05,4.26
15395.0,6.3641,3.9708,0.0000,2000.0000,296.05,4.26
15396.0,6.3659,3.9716,0.0000,2000.0000,296.06,4.26
15397.0,6.3676,3.9723,0.0000,2000.0000,296.06,4.26
15398.0,6.3694,3.9731,0.0000,2000.0000,296.06,4.26
15399.0,6.3712,3.9739,0.0000,2000.0000,296.06,4.26
15400.0,6.3729,3.9747,0.0000,2000.0000,296.06,4.26
15401.0,6.3747,3.9755,0.0000,2000.0000,296.06,4.26
15402.0,6.3765,3.9762,0.0000,2000.0000,296.06,4.26
15403.0,6.3782,3.9770,0.0000,2000.0000,296.06,4.26
15404.0,6.3800,3.9778,0.0000,2000.0000,296.06,4.26
15405.0,6.3818,3.9786,0.0000,2000.0000,296.07,4.26
15406.0,6.3836,3.9794,0.0000,2000.0000,296.07,4.26
15407.0,6.3853,3.9801,0.0000,2000.0000,296.07,4.26
15408.0,6.3871,3.9809,0.0000,2000.0000,296.07,4.26
15409.0,6.3889,3.9817,0.0000,2000.0000,296.07,4.26
15410.0,6.3907,3.9825,0.0000,2000.0000,296.07,4.26
15411.0,6.3924,3.9833,0.0000,2000.0000,296.07,4.26
15412.0,6.3942,3.9841,0.0000,2000.0000,296.07,4.26
15413.0,6.3960,3.9848,0.0000,2000.0000,296.07,4.26
15414.0,6.3978,3.9856,0.0000,2000.0000,296.08,4.26
15415.0,6.3995,3.9864,0.0000,2000.0000,296.08,4.26
15416.0,6.4013,3.9872,0.0000,2000.0000,296.08,4.26
15417.0,6.4031,3.9880,0.0000,2000.0000,296.08,4.26
15418.0,6.4049,3.9888,0.0000,2000.0000,296.08,4.26
15419.0,6.4067,3.9895,0.0000,2000.0000,296.08,4.26
15420.0,6.4084,3.9903,0.0000,2000.0000,296.08,4.26
15421.0,6.4102,3.9911,0.0000,2000.0000,296.08,4.26
15422.0,6.4120,3.9919,0.0000,2000.0000,296.08,4.26
15423.0,6.4138,3.9927,0.0000,2000.0000,296.08,4.26
15424.0,6.4156,3.9935,0.0000,2000.0000,296.09,4.26
15425.0,6.4173,3.9943,0.0000,2000.0000,296.09,4.26
15426.0,6.4191,3.9950,0.0000,2000.0000,296.09,4.26
15427.0,6.4209,3.9958,0.0000,2000.0000,296.09,4.26
15428.0,6.4227,3.9966,0.0000,2000.0000,296.09,4.26
15429.0,6.4245,3.9974,0.0000,2000.0000,296.09,4.26
15430.0,6.4263,3.9982,0.0000,2000.0000,296.09,4.26
15431.0,6.4280,3.9990,0.0000,2000.0000,296.09,4.26
15432.0,6.4298,3.9998,0.0000,2000.0000,296.09,4.26
15433.0,6.4316,4.0006,0.0000,2000.0000,296.10,4.26
15434.0,6.4334,4.0014,0.0000,2000.0000,296.10,4.26
15435.0,6.4352,4.0021,0.0000,2000.0000,296.10,4.26
15436.0,6.4370,4.0029,0.0000,2000.0000,296.10,4.26
15437.0,6.4388,4.0037,0.0000,2000.0000,296.10,4.26
15438.0,6.4406,4.0045,0.0000,2000.0000,296.10,4.26
15439.0,6.4423,4.0053,0.0000,2000.0000,296.10,4.26
15440.0,6.4441,4.0061,0.0000,2000.0000,296.10,4.26
15441.0,6.4459,4.0069,0.0000,2000.0000,296.10,4.26
15442.0,6.4477,4.0077,0.0000,2000.0000,296.11,4.26
15443.0,6.4495,4.0085,0.0000,2000.0000,296.11,4.26
15444.0,6.4513,4.0093,0.0000,2000.0000,296.11,4.26
15445.0,6.4531,4.0101,0.0000,2000.0000,296.11,4.26
15446.0,6.4549,4.0108,0.0000,2000.0000,296.11,4.26
15447.0,6.4567,4.0116,0.0000,2000.0000,296.11,4.26
15448.0,6.4585,4.0124,0.0000,2000.0000,296.11,4.26
15449.0,6.4603,4.0132,0.0000,2000.0000,296.11,4.26
15450.0,6.4621,4.0140,0.0000,2000.0000,296.11,4.26
15451.0,6.4639,4.0148,0.0000,2000.0000,296.12,4.26
15452.0,6.4657,4.0156,0.0000,2000.0000,296.12,4.26
15453.0,6.4674,4.0164,0.0000,2000.0000,296.12,4.26
15454.0,6.4692,4.0172,0.0000,2000.0000,296.12,4.26
15455.0,6.4710,4.0180,0.0000,2000.0000,296.12,4.26
15456.0,6.4728,4.0188,0.0000,2000.0000,296.12,4.26
15457.0,6.4746,4.0196,0.0000,2000.0000,296.12,4.26
15458.0,6.4764,4.0204,0.0000,2000.0000,296.12,4.26
15459.0,6.4782,4.0212,0.0000,2000.0000,296.12,4.26
15460.0,6.4800,4.0220,0.0000,2000.0000,296.13,4.26
15461.0,6.4818,4.0228,0.0000,2000.0000,296.13,4.26
15462.0,6.4836,4.0236,0.0000,2000.0000,296.13,4.26
15463.0,6.4854,4.0244,0.0000,2000.0000,296.13,4.26
15464.0,6.4872,4.0252,0.0000,2000.0000,296.13,4.26
15465.0,6.4890,4.0260,0.0000,2000.0000,296.13,4.26
15466.0,6.4908,4.0268,0.0000,2000.0000,296.13,4.26
15467.0,6.4926,4.0276,0.0000,2000.0000,296.13,4.25
15468.0,6.4944,4.0284,0.0000,2000.0000,296.13,4.25
15469.0,6.4963,4.0292,0.0000,2000.0000,296.14,4.25
15470.0,6.4981,4.0300,0.0000,2000.0000,296.14,4.25
15471.0,6.4999,4.0308,0.0000,2000.0000,296.14,4.25
15472.0,6.5017,4.0316,0.0000,2000.0000,296.14,4.25
15473.0,6.5035,4.0324,0.0000,2000.0000,296.14,4.25
15474.0,6.5053,4.0332,0.0000,2000.0000,296.14,4.25
15475.0,6.5071,4.0340,0.0000,2000.0000,296.14,4.25
15476.0,6.5089,4.0348,0.0000,2000.0000,296.14,4.25
15477.0,6.5107,4.0356,0.0000,2000.0000,296.14,4.25
15478.0,6.5125,4.0364,0.0000,2000.0000,296.15,4.25
15479.0,6.5143,4.0372,0.0000,2000.0000,296.15,4.25
15480.0,6.5161,4.0380,0.0000,2000.0000,296.15,4.25
15481.0,6.5179,4.0388,0.0000,2000.0000,296.15,4.25
15482.0,6.5198,4.0396,0.0000,2000.0000,296.15,4.25
15483.0,6.5216,4.0404,0.0000,2000.0000,296.15,4.25
15484.0,6.5234,4.0412,0.0000,2000.0000,296.15,4.25
15485.0,6.5252,4.0420,0.0000,2000.0000,296.15,4.25
15486.0,6.5270,4.0428,0.0000,2000.0000,296.15,4.25
15487.0,6.5288,4.0436,0.0000,2000.0000,296.16,4.25
15488.0,6.5306,4.0444,0.0000,2000.0000,296.16,4.25
15489.0,6.5324,4.0452,0.0000,2000.0000,296.16,4.25
15490.0,6.5343,4.0460,0.0000,2000.0000,296.16,4.25
15491.0,6.5361,4.0469,0.0000,2000.0000,296.16,4.25
15492.0,6.5379,4.0477,0.0000,2000.0000,296.16,4.25
15493.0,6.5397,4.0485,0.0000,2000.0000,296.16,4.25
15494.0,6.5415,4.0493,0.0000,2000.0000,296.16,4.25
15495.0,6.5433,4.0501,0.0000,2000.0000,296.16,4.25
15496.0,6.5452,4.0509,0.0000,2000.0000,296.17,4.25
15497.0,6.5470,4.0517,0.0000,2000.0000,296.17,4.25
15498.0,6.5488,4.0525,0.0000,2000.0000,296.17,4.25
15499.0,6.5506,4.0533,0.0000,2000.0000,296.17,4.25
15500.0,6.5524,4.0541,0.0000,2000.0000,296.17,4.25
15501.0,6.5543,4.0549,0.0000,2000.0000,296.17,4.25
15502.0,6.5561,4.0558,0.0000,2000.0000,296.17,4.25
15503.0,6.5579,4.0566,0.0000,2000.0000,296.17,4.25
15504.0,6.5597,4.0574,0.0000,2000.0000,296.17,4.25
15505.0,6.5615,4.0582,0.0000,2000.0000,296.18,4.25
15506.0,6.5634,4.0590,0.0000,2000.0000,296.18,4.25
15507.0,6.5652,4.0598,0.0000,2000.0000,296.18,4.25
15508.0,6.5670,4.0606,0.0000,2000.0000,296.18,4.25
15509.0,6.5688,4.0614,0.0000,2000.0000,296.18,4.25
15510.0,6.5707,4.0622,0.0000,2000.0000,296.18,4.25
15511.0,6.5725,4.0631,0.0000,2000.0000,296.18,4.25
15512.0,6.5743,4.0639,0.0000,2000.0000,296.18,4.25
15513.0,6.5761,4.0647,0.0000,2000.0000,296.18,4.25
15514.0,6.5780,4.0655,0.0000,2000.0000,296.19,4.25
15515.0,6.5798,4.0663,0.0000,2000.0000,296.19,4.25
15516.0,6.5816,4.0671,0.0000,2000.0000,296.19,4.25
15517.0,6.5834,4.0679,0.0000,2000.0000,296.19,4.25
15518.0,6.5853,4.0688,0.0000,2000.0000,296.19,4.25
15519.0,6.5871,4.0696,0.0000,2000.0000,296.19,4.25
15520.0,6.5889,4.0704,0.0000,2000.0000,296.19,4.25
15521.0,6.5908,4.0712,0.0000,2000.0000,296.19,4.25
15522.0,6.5926,4.0720,0.0000,2000.0000,296.19,4.25
15523.0,6.5944,4.0728,0.0000,2000.0000,296.20,4.25
15524.0,6.5963,4.0737,0.0000,2000.0000,296.20,4.25
15525.0,6.5981,4.0745,0.0000,2000.0000,296.20,4.25
15526.0,6.5999,4.0753,0.0000,2000.0000,296.20,4.25
15527.0,6.6018,4.0761,0.0000,2000.0000,296.20,4.25
15528.0,6.6036,4.0769,0.0000,2000.0000,296.20,4.25
15529.0,6.6054,4.0778,0.0000,2000.0000,296.20,4.25
15530.0,6.6073,4.0786,0.0000,2000.0000,296.20,4.25
15531.0,6.6091,4.0794,0.0000,2000.0000,296.20,4.25
15532.0,6.6109,4.0802,0.0000,2000.0000,296.21,4.25
15533.0,6.6128,4.0810,0.0000,2000.0000,296.21,4.25
15534.0,6.6146,4.0819,0.0000,2000.0000,296.21,4.25
15535.0,6.6164,4.0827,0.0000,2000.0000,296.21,4.25
15536.0,6.6183,4.0835,0.0000,2000.0000,296.21,4.25
15537.0,6.6201,4.0843,0.0000,2000.0000,296.21,4.25
15538.0,6.6220,4.0851,0.0000,2000.0000,296.21,4.25
15539.0,6.6238,4.0860,0.0000,2000.0000,296.21,4.25
15540.0,6.6256,4.0868,0.0000,2000.0000,296.22,4.25
15541.0,6.6275,4.0876,0.0000,2000.0000,296.22,4.25
15542.0,6.6293,4.0884,0.0000,2000.0000,296.22,4.25
15543.0,6.6312,4.0893,0.0000,2000.0000,296.22,4.25
15544.0,6.6330,4.0901,0.0000,2000.0000,296.22,4.25
15545.0,6.6348,4.0909,0.0000,2000.0000,296.22,4.25
15546.0,6.6367,4.0917,0.0000,2000.0000,296.22,4.25
15547.0,6.6385,4.0926,0.0000,2000.0000,296.22,4.25
15548.0,6.6404,4.0934,0.0000,2000.0000,296.22,4.25
15549.0,6.6422,4.0942,0.0000,2000.0000,296.23,4.25
15550.0,6.6441,4.0950,0.0000,2000.0000,296.23,4.25
15551.0,6.6459,4.0959,0.0000,2000.0000,296.23,4.25
15552.0,6.6478,4.0967,0.0000,2000.0000,296.23,4.25
15553.0,6.6496,4.0975,0.0000,2000.0000,296.23,4.25
15554.0,6.6515,4.0983,0.0000,2000.0000,296.23,4.25
15555.0,6.6533,4.0992,0.0000,2000.0000,296.23,4.25
15556.0,6.6551,4.1000,0.0000,2000.0000,296.23,4.25
15557.0,6.6570,4.1008,0.0000,2000.0000,296.23,4.25
15558.0,6.6588,4.1016,0.0000,2000.0000,296.24,4.25
15559.0,6.6607,4.1025,0.0000,2000.0000,296.24,4.25
15560.0,6.6625,4.1033,0.0000,2000.0000,296.24,4.25
15561.0,6.6644,4.1041,0.0000,2000.0000,296.24,4.25
15562.0,6.6663,4.1050,0.0000,2000.0000,296.24,4.25
15563.0,6.6681,4.1058,0.0000,2000.0000,296.24,4.25
15564.0,6.6700,4.1066,0.0000,2000.0000,296.24,4.25
15565.0,6.6718,4.1074,0.0000,2000.0000,296.24,4.25
15566.0,6.6737,4.1083,0.0000,2000.0000,296.24,4.25
15567.0,6.6755,4.1091,0.0000,2000.0000,296.25,4.25
15568.0,6.6774,4.1099,0.0000,2000.0000,296.25,4.25
15569.0,6.6792,4.1108,0.0000,2000.0000,296.25,4.25
15570.0,6.6811,4.1116,0.0000,2000.0000,296.25,4.25
15571.0,6.6829,4.1124,0.0000,2000.0000,296.25,4.25
15572.0,6.6848,4.1133,0.0000,2000.0000,296.25,4.25
15573.0,6.6866,4.1141,0.0000,2000.0000,296.25,4.25
15574.0,6.6885,4.1149,0.0000,2000.0000,296.25,4.25
15575.0,6.6904,4.1158,0.0000,2000.0000,296.26,4.25
15576.0,6.6922,4.1166,0.0000,2000.0000,296.26,4.25
15577.0,6.6941,4.1174,0.0000,2000.0000,296.26,4.25
15578.0,6.6959,4.1183,0.0000,2000.0000,296.26,4.25
15579.0,6.6978,4.1191,0.0000,2000.0000,296.26,4.25
15580.0,6.6997,4.1199,0.0000,2000.0000,296.26,4.25
15581.0,6.7015,4.1208,0.0000,2000.0000,296.26,4.25
15582.0,6.7034,4.1216,0.0000,2000.0000,296.26,4.24
15583.0,6.7052,4.1224,0.0000,2000.0000,296.26,4.24
15584.0,6.7071,4.1233,0.0000,2000.0000,296.27,4.24
15585.0,6.7090,4.1241,0.0000,2000.0000,296.27,4.24
15586.0,6.7108,4.1250,0.0000,2000.0000,296.27,4.24
15587.0,6.7127,4.1258,0.0000,2000.0000,296.27,4.24
15588.0,6.7146,4.1266,0.0000,2000.0000,296.27,4.24
15589.0,6.7164,4.1275,0.0000,2000.0000,296.27,4.24
15590.0,6.7183,4.1283,0.0000,2000.0000,296.27,4.24
15591.0,6.7202,4.1291,0.0000,2000.0000,296.27,4.24
15592.0,6.7220,4.1300,0.0000,2000.0000,296.27,4.24
15593.0,6.7239,4.1308,0.0000,2000.0000,296.28,4.24
15594.0,6.7258,4.1317,0.0000,2000.0000,296.28,4.24
15595.0,6.7276,4.1325,0.0000,2000.0000,296.28,4.24
15596.0,6.7295,4.1333,0.0000,2000.0000,296.28,4.24
15597.0,6.7314,4.1342,0.0000,2000.0000,296.28,4.24
15598.0,6.7332,4.1350,0.0000,2000.0000,296.28,4.24
15599.0,6.7351,4.1359,0.0000,2000.0000,296.28,4.24
15600.0,6.7370,4.1367,0.0000,2000.0000,296.28,4.24
15601.0,6.7389,4.1376,0.0000,2000.0000,296.29,4.24
15602.0,6.7407,4.1384,0.0000,2000.0000,296.29,4.24
15603.0,6.7426,4.1392,0.0000,2000.0000,296.29,4.24
15604.0,6.7445,4.1401,0.0000,2000.0000,296.29,4.24
15605.0,6.7463,4.1409,0.0000,2000.0000,296.29,4.24
15606.0,6.7482,4.1418,0.0000,2000.0000,296.29,4.24
15607.0,6.7501,4.1426,0.0000,2000.0000,296.29,4.24
15608.0,6.7520,4.1435,0.0000,2000.0000,296.29,4.24
15609.0,6.7538,4.1443,0.0000,2000.0000,296.29,4.24
15610.0,6.7557,4.1451,0.0000,2000.0000,296.30,4.24
15611.0,6.7576,4.1460,0.0000,2000.0000,296.30,4.24
15612.0,6.7595,4.1468,0.0000,2000.0000,296.30,4.24
15613.0,6.7614,4.1477,0.0000,2000.0000,296.30,4.24
15614.0,6.7632,4.1485,0.0000,2000.0000,296.30,4.24
15615.0,6.7651,4.1494,0.0000,2000.0000,296.30,4.24
15616.0,6.7670,4.1502,0.0000,2000.0000,296.30,4.24
15617.0,6.7689,4.1511,0.0000,2000.0000,296.30,4.24
15618.0,6.7708,4.1519,0.0000,2000.0000,296.31,4.24
15619.0,6.7726,4.1528,0.0000,2000.0000,296.31,4.24
15620.0,6.7745,4.1536,0.0000,2000.0000,296.31,4.24
15621.0,6.7764,4.1545,0.0000,2000.0000,296.31,4.24
15622.0,6.7783,4.1553,0.0000,2000.0000,296.31,4.24
15623.0,6.7802,4.1562,0.0000,2000.0000,296.31,4.24
15624.0,6.7820,4.1570,0.0000,2000.0000,296.31,4.24
15625.0,6.7839,4.1578,0.0000,2000.0000,296.31,4.24
15626.0,6.7858,4.1587,0.0000,2000.0000,296.31,4.24
15627.0,6.7877,4.1595,0.0000,2000.0000,296.32,4.24
15628.0,6.7896,4.1604,0.0000,2000.0000,296.32,4.24
15629.0,6.7915,4.1613,0.0000,2000.0000,296.32,4.24
15630.0,6.7934,4.1621,0.0000,2000.0000,296.32,4.24
15631.0,6.7952,4.1630,0.0000,2000.0000,296.32,4.24
15632.0,6.7971,4.1638,0.0000,2000.0000,296.32,4.24
15633.0,6.7990,4.1647,0.0000,2000.0000,296.32,4.24
15634.0,6.8009,4.1655,0.0000,2000.0000,296.32,4.24
15635.0,6.8028,4.1664,0.0000,2000.0000,296.33,4.24
15636.0,6.8047,4.1672,0.0000,2000.0000,296.33,4.24
15637.0,6.8066,4.1681,0.0000,2000.0000,296.33,4.24
15638.0,6.8085,4.1689,0.0000,2000.0000,296.33,4.24
15639.0,6.8104,4.1698,0.0000,2000.0000,296.33,4.24
15640.0,6.8123,4.1706,0.0000,2000.0000,296.33,4.24
15641.0,6.8141,4.1715,0.0000,2000.0000,296.33,4.24
15642.0,6.8160,4.1723,0.0000,2000.0000,296.33,4.24
15643.0,6.8179,4.1732,0.0000,2000.0000,296.33,4.24
15644.0,6.8198,4.1740,0.0000,2000.0000,296.34,4.24
15645.0,6.8217,4.1749,0.0000,2000.0000,296.34,4.24
15646.0,6.8236,4.1758,0.0000,2000.0000,296.34,4.24
15647.0,6.8255,4.1766,0.0000,2000.0000,296.34,4.24
15648.0,6.8274,4.1775,0.0000,2000.0000,296.34,4.24
15649.0,6.8293,4.1783,0.0000,2000.0000,296.34,4.24
15650.0,6.8312,4.1792,0.0000,2000.0000,296.34,4.24
15651.0,6.8331,4.1800,0.0000,2000.0000,296.34,4.24
15652.0,6.8350,4.1809,0.0000,2000.0000,296.35,4.24
15653.0,6.8369,4.1818,0.0000,2000.0000,296.35,4.24
15654.0,6.8388,4.1826,0.0000,2000.0000,296.35,4.24
15655.0,6.8407,4.1835,0.0000,2000.0000,296.35,4.24
15656.0,6.8426,4.1843,0.0000,2000.0000,296.35,4.24
15657.0,6.8445,4.1852,0.0000,2000.0000,296.35,4.24
15658.0,6.8464,4.1861,0.0000,2000.0000,296.35,4.24
15659.0,6.8483,4.1869,0.0000,2000.0000,296.35,4.24
15660.0,6.8502,4.1878,0.0000,2000.0000,296.36,4.24
15661.0,6.8521,4.1886,0.0000,2000.0000,296.36,4.24
15662.0,6.8540,4.1895,0.0000,2000.0000,296.36,4.24
15663.0,6.8559,4.1904,0.0000,2000.0000,296.36,4.24
15664.0,6.8578,4.1912,0.0000,2000.0000,296.36,4.24
15665.0,6.8597,4.1921,0.0000,2000.0000,296.36,4.24
15666.0,6.8616,4.1930,0.0000,2000.0000,296.36,4.24
15667.0,6.8635,4.1938,0.0000,2000.0000,296.36,4.24
15668.0,6.8654,4.1947,0.0000,2000.0000,296.36,4.24
15669.0,6.8673,4.1955,0.0000,2000.0000,296.37,4.24
15670.0,6.8693,4.1964,0.0000,2000.0000,296.37,4.24
15671.0,6.8712,4.1973,0.0000,2000.0000,296.37,4.24
15672.0,6.8731,4.1981,0.0000,2000.0000,296.37,4.24
15673.0,6.8750,4.1990,0.0000,2000.0000,296.37,4.24
15674.0,6.8769,4.1999,0.0000,2000.0000,296.37,4.24
15675.0,6.8788,4.2007,0.0000,2000.0000,296.37,4.24
15676.0,6.8807,4.2016,0.0000,2000.0000,296.37,4.24
15677.0,6.8826,4.2025,0.0000,2000.0000,296.38,4.24
15678.0,6.8845,4.2033,0.0000,2000.0000,296.38,4.24
15679.0,6.8864,4.2042,0.0000,2000.0000,296.38,4.24
15680.0,6.8884,4.2051,0.0000,2000.0000,296.38,4.24
15681.0,6.8903,4.2059,0.0000,2000.0000,296.38,4.24
15682.0,6.8922,4.2068,0.0000,2000.0000,296.38,4.24
15683.0,6.8941,4.2077,0.0000,2000.0000,296.38,4.24
15684.0,6.8960,4.2085,0.0000,2000.0000,296.38,4.24
15685.0,6.8979,4.2094,0.0000,2000.0000,296.39,4.24
15686.0,6.8999,4.2103,0.0000,2000.0000,296.39,4.24
15687.0,6.9018,4.2111,0.0000,2000.0000,296.39,4.24
15688.0,6.9037,4.2120,0.0000,2000.0000,296.39,4.24
15689.0,6.9056,4.2129,0.0000,2000.0000,296.39,4.24
15690.0,6.9075,4.2138,0.0000,2000.0000,296.39,4.24
15691.0,6.9094,4.2146,0.0000,2000.0000,296.39,4.24
15692.0,6.9114,4.2155,0.0000,2000.0000,296.39,4.24
15693.0,6.9133,4.2164,0.0000,2000.0000,296.39,4.24
15694.0,6.9152,4.2172,0.0000,2000.0000,296.40,4.23
15695.0,6.9171,4.2181,0.0000,2000.0000,296.40,4.23
15696.0,6.9190,4.2190,0.0000,2000.0000,296.40,4.23
15697.0,6.9210,4.2199,0.0000,2000.0000,296.40,4.23
15698.0,6.9229,4.2207,0.0000,2000.0000,296.40,4.23
15699.0,6.9248,4.2216,0.0000,2000.0000,296.40,4.23
15700.0,6.9267,4.2225,0.0000,2000.0000,296.40,4.23
15701.0,6.9287,4.2234,0.0000,2000.0000,296.40,4.23
15702.0,6.9306,4.2242,0.0000,2000.0000,296.41,4.23
15703.0,6.9325,4.2251,0.0000,2000.0000,296.41,4.23
15704.0,6.9344,4.2260,0.0000,2000.0000,296.41,4.23
15705.0,6.9364,4.2269,0.0000,2000.0000,296.41,4.23
15706.0,6.9383,4.2277,0.0000,2000.0000,296.41,4.23
15707.0,6.9402,4.2286,0.0000,2000.0000,296.41,4.23
15708.0,6.9421,4.2295,0.0000,2000.0000,296.41,4.23
15709.0,6.9441,4.2304,0.0000,2000.0000,296.41,4.23
15710.0,6.9460,4.2312,0.0000,2000.0000,296.42,4.23
15711.0,6.9479,4.2321,0.0000,2000.0000,296.42,4.23
15712.0,6.9499,4.2330,0.0000,2000.0000,296.42,4.23
15713.0,6.9518,4.2339,0.0000,2000.0000,296.42,4.23
15714.0,6.9537,4.2347,0.0000,2000.0000,296.42,4.23
15715.0,6.9557,4.2356,0.0000,2000.0000,296.42,4.23
15716.0,6.9576,4.2365,0.0000,2000.0000,296.42,4.23
15717.0,6.9595,4.2374,0.0000,2000.0000,296.42,4.23
15718.0,6.9615,4.2383,0.0000,2000.0000,296.43,4.23
15719.0,6.9634,4.2391,0.0000,2000.0000,296.43,4.23
15720.0,6.9653,4.2400,0.0000,2000.0000,296.43,4.23
15721.0,6.9673,4.2409,0.0000,2000.0000,296.43,4.23
15722.0,6.9692,4.2418,0.0000,2000.0000,296.43,4.23
15723.0,6.9711,4.2427,0.0000,2000.0000,296.43,4.23
15724.0,6.9731,4.2435,0.0000,2000.0000,296.43,4.23
15725.0,6.9750,4.2444,0.0000,2000.0000,296.43,4.23
15726.0,6.9769,4.2453,0.0000,2000.0000,296.43,4.23
15727.0,6.9789,4.2462,0.0000,2000.0000,296.44,4.23
15728.0,6.9808,4.2471,0.0000,2000.0000,296.44,4.23
15729.0,6.9828,4.2480,0.0000,2000.0000,296.44,4.23
15730.0,6.9847,4.2488,0.0000,2000.0000,296.44,4.23
15731.0,6.9866,4.2497,0.0000,2000.0000,296.44,4.23
15732.0,6.9886,4.2506,0.0000,2000.0000,296.44,4.23
15733.0,6.9905,4.2515,0.0000,2000.0000,296.44,4.23
15734.0,6.9925,4.2524,0.0000,2000.0000,296.44,4.23
15735.0,6.9944,4.2533,0.0000,2000.0000,296.45,4.23
15736.0,6.9963,4.2541,0.0000,2000.0000,296.45,4.23
15737.0,6.9983,4.2550,0.0000,2000.0000,296.45,4.23
15738.0,7.0002,4.2559,0.0000,2000.0000,296.45,4.23
15739.0,7.0022,4.2568,0.0000,2000.0000,296.45,4.23
15740.0,7.0041,4.2577,0.0000,2000.0000,296.45,4.23
15741.0,7.0061,4.2586,0.0000,2000.0000,296.45,4.23
15742.0,7.0080,4.2595,0.0000,2000.0000,296.45,4.23
15743.0,7.0100,4.2604,0.0000,2000.0000,296.46,4.23
15744.0,7.0119,4.2612,0.0000,2000.0000,296.46,4.23
15745.0,7.0139,4.2621,0.0000,2000.0000,296.46,4.23
15746.0,7.0158,4.2630,0.0000,2000.0000,296.46,4.23
15747.0,7.0178,4.2639,0.0000,2000.0000,296.46,4.23
15748.0,7.0197,4.2648,0.0000,2000.0000,296.46,4.23
15749.0,7.0217,4.2657,0.0000,2000.0000,296.46,4.23
15750.0,7.0236,4.2666,0.0000,2000.0000,296.46,4.23
15751.0,7.0256,4.2675,0.0000,2000.0000,296.47,4.23
15752.0,7.0275,4.2684,0.0000,2000.0000,296.47,4.23
15753.0,7.0295,4.2693,0.0000,2000.0000,296.47,4.23
15754.0,7.0314,4.2701,0.0000,2000.0000,296.47,4.23
15755.0,7.0334,4.2710,0.0000,2000.0000,296.47,4.23
15756.0,7.0353,4.2719,0.0000,2000.0000,296.47,4.23
15757.0,7.0373,4.2728,0.0000,2000.0000,296.47,4.23
15758.0,7.0392,4.2737,0.0000,2000.0000,296.47,4.23
15759.0,7.0412,4.2746,0.0000,2000.0000,296.48,4.23
15760.0,7.0431,4.2755,0.0000,2000.0000,296.48,4.23
15761.0,7.0451,4.2764,0.0000,2000.0000,296.48,4.23
15762.0,7.0471,4.2773,0.0000,2000.0000,296.48,4.23
15763.0,7.0490,4.2782,0.0000,2000.0000,296.48,4.23
15764.0,7.0510,4.2791,0.0000,2000.0000,296.48,4.23
15765.0,7.0529,4.2800,0.0000,2000.0000,296.48,4.23
15766.0,7.0549,4.2809,0.0000,2000.0000,296.48,4.23
15767.0,7.0568,4.2818,0.0000,2000.0000,296.49,4.23
15768.0,7.0588,4.2827,0.0000,2000.0000,296.49,4.23
15769.0,7.0608,4.2836,0.0000,2000.0000,296.49,4.23
15770.0,7.0627,4.2844,0.0000,2000.0000,296.49,4.23
15771.0,7.0647,4.2853,0.0000,2000.0000,296.49,4.23
15772.0,7.0667,4.2862,0.0000,2000.0000,296.49,4.23
15773.0,7.0686,4.2871,0.0000,2000.0000,296.49,4.23
15774.0,7.0706,4.2880,0.0000,2000.0000,296.49,4.23
15775.0,7.0725,4.2889,0.0000,2000.0000,296.50,4.23
15776.0,7.0745,4.2898,0.0000,2000.0000,296.50,4.23
15777.0,7.0765,4.2907,0.0000,2000.0000,296.50,4.23
15778.0,7.0784,4.2916,0.0000,2000.0000,296.50,4.23
15779.0,7.0804,4.2925,0.0000,2000.0000,296.50,4.23
15780.0,7.0824,4.2934,0.0000,2000.0000,296.50,4.23
15781.0,7.0843,4.2943,0.0000,2000.0000,296.50,4.23
15782.0,7.0863,4.2952,0.0000,2000.0000,296.50,4.23
15783.0,7.0883,4.2961,0.0000,2000.0000,296.51,4.23
15784.0,7.0903,4.2970,0.0000,2000.0000,296.51,4.23
15785.0,7.0922,4.2979,0.0000,2000.0000,296.51,4.23
15786.0,7.0942,4.2988,0.0000,2000.0000,296.51,4.23
15787.0,7.0962,4.2997,0.0000,2000.0000,296.51,4.23
15788.0,7.0981,4.3006,0.0000,2000.0000,296.51,4.23
15789.0,7.1001,4.3015,0.0000,2000.0000,296.51,4.23
15790.0,7.1021,4.3025,0.0000,2000.0000,296.51,4.23
15791.0,7.1040,4.3034,0.0000,2000.0000,296.52,4.23
15792.0,7.1060,4.3043,0.0000,2000.0000,296.52,4.23
15793.0,7.1080,4.3052,0.0000,2000.0000,296.52,4.23
15794.0,7.1100,4.3061,0.0000,2000.0000,296.52,4.23
15795.0,7.1119,4.3070,0.0000,2000.0000,296.52,4.23
15796.0,7.1139,4.3079,0.0000,2000.0000,296.52,4.23
